"","genename","logFC","logCPM","F","PValue","FDR"
"SL1344_0650","rihA",1.98995413354892,3.83344110906775,21.3696358853465,5.34515957751371e-05,0.000331798205287603
"SL1344_3230","SL1344_3230",1.47847414328719,5.15154295278846,21.366010203163,5.35134048109442e-05,0.000331798205287603
"SL1344_1041","hpaE",2.33729042241497,4.51755730182768,21.8773564165443,5.42247804972076e-05,0.000335667891360251
"CsrC","CsrC",-0.89680480952931,9.77289898464128,21.59615832563,5.42902344761462e-05,0.000335667891360251
"SL1344_3271","greA",-0.804525220367426,7.69628216030119,21.2723502002837,5.51366823926619e-05,0.000340422550278289
"SL1344_3543","yhhP",-0.825749216674446,7.37242222562347,21.2356506504165,5.57869382698403e-05,0.000343954250538875
"SL1344_0351","SL1344_0351",1.17023582805165,5.31888185024841,21.2288543700528,5.59082487544453e-05,0.000344219413899918
"SL1344_1812","exoX",-0.724893279467816,6.47248613995188,21.2044738264316,5.6345741415727e-05,0.000346427803165784
"SL1344_1491","SL1344_1491",2.33863561635054,3.67787011949398,21.1922462384565,5.6566525507215e-05,0.000347299505767761
"SL1344_0790","ybhQ",-0.977073360612325,6.3625375074073,21.1877338723873,5.66482338227633e-05,0.000347316089100234
"SL1344_4278","frdC",2.24407714218331,3.88216892678756,21.1574653687954,5.71995770057234e-05,0.000350207995149248
"SL1344_3656","sadA",0.794226449469289,7.29569198213327,21.1294383504257,5.77151764348029e-05,0.000352873317951869
"SL1344_2641","SL1344_2641",0.943980028184051,6.6632454555693,21.1178867263297,5.79291209777515e-05,0.000353689466414161
"SL1344_2155","SL1344_2155",2.57931981740115,3.66023867828908,21.0825895846781,5.85880868024482e-05,0.000357216684581917
"SL1344_0988","SL1344_0988",1.37570826735074,4.94837999740676,21.0509220214339,5.91860712047878e-05,0.000359367360519678
"SL1344_1917","yedI",1.07290028581781,6.11471072214366,21.0555976354737,5.90973742257458e-05,0.000359367360519678
"SL1344_2241","gyrA",-0.533676868235651,10.0104388917542,21.0527935102998,5.91505518644879e-05,0.000359367360519678
"SL1344_3544","yhhQ",-0.747460674579858,8.54818973455684,21.0310492334986,5.95646415811581e-05,0.000361167123297615
"SL1344_4282","yjeM",1.17248236583287,6.14958286847827,21.281597441461,5.97008301702164e-05,0.000361494282959051
"SL1344_2026","pduO",2.22000178107759,3.50585007305634,20.9927714574461,6.03010901699225e-05,0.000364626674535047
"SL1344_3859","yifE",-0.611869673639064,10.7441106817499,20.9585402246932,6.0967881310933e-05,0.000368152206377557
"SL1344_1460","hypA",2.52914006575231,3.78577600604421,20.883647251801,6.24541960186487e-05,0.000375826120493992
"SL1344_1930","SL1344_1930",2.32744674342764,5.01706194208674,22.3237977911813,6.24951988355568e-05,0.000375826120493992
"SL1344_2501","hscA",0.62137057215509,8.66497356930906,20.8842031051706,6.24430239070106e-05,0.000375826120493992
"SL1344_0220","frr",-0.722672054059168,9.98251526718811,20.8456159347901,6.32236550821686e-05,0.000379687414947013
"SL1344_3174","glnE",0.63687345027795,7.13665886932071,20.8380505198209,6.33779180682747e-05,0.000380094580938793
"SL1344_4235","melA",2.37251633807065,4.24198802033204,21.0744803677645,6.43933623668285e-05,0.000385658339188799
"SL1344_1093","yceA",-0.664483921660168,8.52658257917341,20.7808274899552,6.45577596700486e-05,0.000386116886407529
"SL1344_0480","htpG",-0.64641405181469,10.2911776409692,20.6874917945421,6.65325381489208e-05,0.000397387279487304
"SL1344_P1_0008","traT",-0.756476450868418,7.27806233328851,20.6686170967491,6.69396318357018e-05,0.000399276284328013
"SL1344_0621","lipA",-0.662368272025662,7.70157554845931,20.6547770818499,6.72398178480858e-05,0.000400523359431145
"SL1344_1775","proQ",-0.550705766590812,8.81949166609475,20.6460511078009,6.74298167222495e-05,0.000401111602585939
"SL1344_3064","yqgD",-0.82937340408806,7.79268117044007,20.6091620557411,6.82393630325468e-05,0.000405378702555508
"SL1344_2204","yejL",-0.828876376980729,7.2418155396549,20.5565994231645,6.94107618214509e-05,0.000411780983761266
"SL1344_1187","SL1344_1187",-0.927768789243289,6.42556123083998,20.5339174871754,6.99228287335238e-05,0.000414259777779745
"SL1344_2867","spaR",1.86339866230035,4.73559011461313,20.9875050248475,7.04546104253883e-05,0.00041628826267474
"SL1344_4437","uxuR",0.918883577660174,7.67799480601615,20.9321843642209,7.04329326777172e-05,0.00041628826267474
"SL1344_4316","sgaT",2.41729061714336,3.96844969250504,20.4686839825563,7.14180395793143e-05,0.000421414365088142
"SL1344_0123","murE",-0.559451328189954,7.65586268233319,20.4312769861559,7.22907370817028e-05,0.000425992064626227
"SL1344_3510","yhhW",1.25608246745898,4.89332285406409,20.3952948770927,7.31408910760175e-05,0.000430424842262614
"SL1344_2493","pbpC",1.17256319483999,5.57716764260075,20.374922238148,7.3626943072635e-05,0.000432705938164844
"SL1344_3085","mutY",-0.68614547850405,7.25645429670025,20.368522145466,7.3780344570864e-05,0.000433028564397221
"SL1344_1641","yciS",-0.664299293582183,7.2261766237767,20.3539151742537,7.41317273310011e-05,0.000434510764462774
"SL1344_2670","gpE",4.38671356988135,2.85007924965215,20.2983035074424,7.54858720051743e-05,0.000441325918513607
"SL1344_3274","yhbE",-0.686560530001194,9.00003552478388,20.2979223424156,7.54952435673868e-05,0.000441325918513607
"SL1344_3248","yhbV",3.34245703094995,3.2568155653679,20.2918979011762,7.56435285695641e-05,0.00044160551340213
"SL1344_4305","SL1344_4305",2.28959209522117,3.85645932595608,20.2821944453103,7.58830195809424e-05,0.000442416119466609
"SL1344_2770","SL1344_2770",2.10245546164814,3.81856687811649,20.2635491827291,7.63454678958592e-05,0.000444418294689447
"StyR-44b","StyR-44b",-0.620077569601383,11.9183583743727,20.2602091825389,7.64286239274845e-05,0.000444418294689447
"SL1344_3453","aroB",-0.60825915427218,8.99154132401643,20.2453591664361,7.67995120152901e-05,0.000445985012971222
"SL1344_1601","SL1344_1601",2.08771534569115,3.66286034555348,20.2282775262871,7.72285029826597e-05,0.000447884563471995
"SL1344_2481","engA",-0.847755400758444,7.49603306797065,20.2184737112794,7.74758670680164e-05,0.000448727156299078
"SL1344_0187","dksA",-0.798494572217061,10.8349195730655,20.1515310346216,7.91875913152212e-05,0.000458037699239095
"SL1344_2870","spaO",1.74229290530907,4.81015094051443,20.142102509955,7.94318892046968e-05,0.0004588470235793
"SL1344_4196","siiD",1.7579481338166,4.78895512043245,20.130435200156,7.97353044599446e-05,0.000459995273498578
"SL1344_2634","SL1344_2634",0.95493229790274,6.10647736704105,20.1201385153267,8.00040990118751e-05,0.000460941047517959
"SL1344_0442","clpP",-0.647305424203661,7.94452665851524,20.1052281357711,8.03950420501266e-05,0.000462587179126121
"SL1344_1358","ribE",-0.743324674280398,7.13859393159446,20.086191966817,8.0897114252251e-05,0.000464260723567749
"SL1344_2693","SL1344_2693",2.17507906963549,3.9130136899189,20.088753397158,8.08293638594683e-05,0.000464260723567749
"SL1344_1329","ssaD",1.93163232142525,4.04003484605147,20.0742845008965,8.12128626643214e-05,0.0004654651163916
"SL1344_0219","pyrH",-0.612466860346622,8.23149955880496,19.9874948634866,8.35541883807371e-05,0.000478260692866823
"SL1344_1391","rnfA",-0.761164862285731,8.28602622440043,19.9705738730213,8.40189655982219e-05,0.000480295673302709
"SL1344_1693","narK",2.19446151756114,4.35600559090488,20.2969182743119,8.46775270922133e-05,0.000483431700126454
"SL1344_1363","sodB",-1.15028669740638,6.4022715511206,20.242341034728,8.50103584720511e-05,0.000484702381119503
"SL1344_0677","ybfE",-0.67466481062667,7.02284220820768,19.8905830657608,8.6253612464652e-05,0.000490571656687647
"SL1344_1583","SL1344_1583",-0.928192523174363,6.06402092612366,19.8902537630573,8.62629414512173e-05,0.000490571656687647
"SL1344_0365","prpD",2.04091105232128,3.97744501240549,19.8611356428015,8.70920984837542e-05,0.000494647112318583
"SL1344_3273","obgE",-0.606355247788437,8.10709321212042,19.829324145069,8.80076419960914e-05,0.000499202057051378
"SL1344_2783","stpA",-0.883673994314693,9.68711550478646,20.1351292689984,8.91545725548314e-05,0.000505056057926596
"SL1344_3324","oadA2",2.36874352925033,3.72680028690283,19.7391303080921,9.06595013015304e-05,0.000512261141030241
"SL1344_4471","SL1344_4471",0.917926668895016,5.89177410041829,19.7396383144725,9.06443294096659e-05,0.000512261141030241
"SL1344_0912","ycaO",-0.612022260049038,7.49813246313436,19.710248953891,9.15265131872626e-05,0.000516496215624142
"SL1344_4112","hydH",0.663538879462248,7.8463986390301,19.6551350084249,9.3205570702325e-05,0.000525297036932591
"SL1344_4416","yjgB",1.38609132557975,5.69471933842295,20.0929963279516,9.35994801569688e-05,0.000526841632227958
"SL1344_3386","rpmJb",-0.66672965092701,10.410801697597,19.6206803033238,9.42718474497003e-05,0.000529947623259441
"SL1344_2101","alkA",1.81993865878628,4.1002145021966,19.6151518330834,9.44441417475677e-05,0.00053023811893015
"SL1344_1194","SL1344_1194",2.58678459676191,3.61294364621563,19.5948589099081,9.5079443514632e-05,0.000533124022564187
"SL1344_4514","creA",0.809775994742493,7.2438803808469,19.5709092533545,9.58350739190632e-05,0.000536676413946754
"SL1344_2941","gudD",1.29181915537051,4.82342350598191,19.5442869680622,9.66825252110241e-05,0.000540733308941045
"SL1344_3017","prfB",-0.525617055527036,8.582047244029,19.5332669234509,9.70356474404265e-05,0.000542018686338138
"SL1344_3308","nanK",1.65000223062482,3.65495596884369,19.5070786114253,9.78803274738122e-05,0.000546043045145785
"SL1344_3132","exbD",-0.674238764431457,7.76575395471692,19.5003262420961,9.80993839357111e-05,0.00054657147247324
"SL1344_4513","rob",-0.589039761936812,8.33622269003181,19.4223946656661,0.000100665649474157,0.000560159740618219
"SL1344_3212","tdcG",1.28907554892755,5.43835321211484,19.3703205667501,0.000102420143400965,0.000569202212883237
"SL1344_0961","SL1344_0961",1.68305480430715,4.04452596838852,19.3457860363793,0.000103258005359851,0.000572411338665707
"SL1344_3452","damX",-0.634004845573475,8.40554186959532,19.3466930103846,0.000103226902566039,0.000572411338665707
"SL1344_2897","ygbJ",2.2789112913901,3.32828109211398,19.3377607561872,0.000103533650143017,0.000573216531522295
"SL1344_1844","argS",-0.549107010041461,8.08377543293397,19.3330052484514,0.000103697356828677,0.000573400730338195
"SL1344_1130","fabH",-0.542175463051129,8.27285313795285,19.304434999235,0.000104686687670428,0.000578144069094473
"SL1344_0234","SL1344_0234",0.803103052621839,7.16966780563616,19.2966115699071,0.000104959343831644,0.000578922553932129
"SL1344_1328","ssaC",2.00104842981423,4.38489627531324,19.3225184846355,0.000108294395119492,0.000596569123991588
"SL1344_0348","SL1344_0348",1.90590396579154,4.46359643932437,19.2135049830957,0.000108571423813041,0.00059734665717413
"SL1344_2342","SL1344_2342",2.52333924992407,3.39071711495479,19.1746579307026,0.000109308599537369,0.000600419345997648
"SL1344_P1_0060","SL1344_P1_0060",-0.772892451095314,6.4040316215969,19.1720665308371,0.000109403070096478,0.000600419345997648
"SL1344_1147","ycfP",-1.10183056606957,5.64871466485227,19.1566296469164,0.000109967629560448,0.00060156177521779
"SL1344_1629","SL1344_1629",4.10150739496954,2.66471336544006,19.1551539095607,0.000110021762346475,0.00060156177521779
"SL1344_3036","ygfE",-0.523938966204075,9.4662945030324,19.1574119910591,0.000109938943209051,0.00060156177521779
"SL1344_3877","rfe",-0.598380868834966,8.15815587038432,19.1171860689254,0.000111424277959759,0.000608453358594658
"SL1344_4457","hsdR",0.924973696264283,6.67996214929667,19.1200705969617,0.000111559009787829,0.000608453358594658
"SL1344_2451","nlpB",-0.511357036061599,8.84294630924006,19.0986659030423,0.000112115290052382,0.000610729634535654
"SL1344_0479","recR",-0.676487332945335,8.17329947297755,19.0738862314728,0.00011304698643649,0.000615042762840109
"SL1344_4128","yjbC",-0.767936029627755,7.04402965365435,19.041773781729,0.000114266651975131,0.000620910014935324
"StyR-44c","StyR-44c",-0.630377321816509,12.2167133565585,19.0248961437407,0.000114913284230465,0.000623652836391509
"SL1344_0313","gpt",-0.660599667047909,7.93386992304437,18.994080201042,0.000116103990997021,0.000629338032580649
"SL1344_2831","hycC",1.73960637763961,4.90679222264985,19.3974236863649,0.000116529616701149,0.000630867235244154
"SL1344_1311","lpp",-0.945653429222031,15.1649879266745,18.9731165459417,0.00011692150418682,0.000632210248960962
"SL1344_4307","yjfL",1.60362336899775,4.21705261337999,18.923296335954,0.000118888980327682,0.000641819328218613
"SL1344_4327","rplI",-0.679458502122265,11.4832223954458,18.9207465594009,0.0001189906170378,0.000641819328218613
"SL1344_0742","SL1344_0742",1.78712816126642,4.33038566966729,18.8573289438403,0.000121548458951752,0.000653982160857908
"SL1344_4091","rplL",-1.04814882422815,12.6291301760851,19.3864097830236,0.000121691857957636,0.000653982160857908
"tpke70","tpke70",-1.07513713214936,6.99037223636745,19.5055303166661,0.000121568588718363,0.000653982160857908
"SL1344_1262","ydiY",-0.521102420288455,8.40040771060246,18.8433046927909,0.000122121957533559,0.000654142543446938
"SL1344_1711","pth",-0.703538202284777,6.4226426943951,18.838553103739,0.000122316917814691,0.000654142543446938
"SL1344_1783","SL1344_1783",-0.975499922178015,6.74138944795525,18.8402278246517,0.000122248165371962,0.000654142543446938
"SL1344_2545","lepA",-0.560780025146558,8.46297717432866,18.8475181181138,0.000121949354754953,0.000654142543446938
"SL1344_3108","exuT",1.55450780388681,5.04313924080183,19.0823357178239,0.000123168009304591,0.000657893765374218
"SL1344_2900","SL1344_2900",2.73782375600005,3.7496985462789,18.8115470418994,0.000123431294375384,0.000658499963682266
"SL1344_2130","yehE",-1.29277762289933,7.46610853559152,20.5257935259683,0.000124305077415092,0.000661716988098479
"SL1344_3422","slyD",-0.555255265905849,9.06840108933977,18.7898275276328,0.000124335357636338,0.000661716988098479
"SL1344_0672","SL1344_0672",1.65814720238502,4.10025784568658,18.7844317007547,0.000124561046052833,0.000662116515656899
"SL1344_3621","glyQ",0.722235959755811,7.9095283435531,18.7161689419568,0.000127454150233716,0.000676676865250501
"SL1344_0587","ybdB",1.00685599889323,6.63764602026373,19.0530065090403,0.0001282555848319,0.000680110435369161
"SL1344_0794","SL1344_0794",1.20045993352679,5.23507622883709,18.6881597807879,0.000128661826762039,0.000681442639091474
"SL1344_0849","ybjC",1.64508130067948,5.12040062184374,19.0628389348392,0.000129832369186045,0.000686814795357223
"SL1344_2360","fadL",-0.667246314153974,8.11608435318598,18.6543349914616,0.00013013649652145,0.000687596200370547
"SL1344_0387","rdgC",-0.613119528495201,7.45353957716023,18.6377042414453,0.000130868132791896,0.000689803731118916
"SL1344_0471","aefA",0.607411893186649,8.40651848877805,18.6388714264202,0.000130816642420682,0.000689803731118916
"SL1344_2538","yfhL",-0.816123725874902,6.40898126599734,18.6145688754167,0.00013189320874756,0.000694374306172784
"SL1344_4268","yjeI",-0.696783718214762,7.95809552365388,18.6073903345159,0.000132213006477714,0.000695225330712956
"SL1344_3568","treF",0.84903207456015,6.18627714552787,18.5913495580851,0.000132930592283483,0.000698163540834158
"SL1344_4195","siiC",1.76322248217893,4.51254092926636,18.5820642712584,0.000133347861872773,0.000699519332688198
"SL1344_1461","SL1344_1461",1.95736525022257,3.87993670790306,18.5746635332089,0.000133681439426001,0.000700433382260669
"SL1344_2458","yfgD",-1.21338045475821,4.83818280285124,18.5637440822469,0.00013417523914011,0.000702183751499907
"SL1344_2755","fljA",1.72479242707006,3.94299064557738,18.527097528619,0.000135846696756758,0.000710085706233896
"SL1344_3316","rpsI",-0.802575197709269,12.0929994046554,18.5115795675217,0.000136561134060562,0.000712972381627352
"SL1344_0659","miaB",-0.573385311144223,8.51748799733072,18.5040545337183,0.000136909019338829,0.000713940746160725
"SL1344_3696","dfp",-0.597211152410378,7.89347691835053,18.4745090759184,0.000138284057579155,0.000720256773836451
"SL1344_0860","SL1344_0860",2.06505262866701,4.06976269655239,18.3618310876816,0.000143664377629447,0.000747394797703015
"SL1344_1224","yeaD",0.863942446646331,6.24907428846606,18.35177288552,0.000144155358294891,0.0007490625946387
"SL1344_4177","zur",-0.724141142174701,6.93508901085017,18.3329447247224,0.00014507923777993,0.000752973234097488
"SL1344_1317","ttrA",1.35241489510974,4.75119250875982,18.2980883180122,0.000146806265772943,0.000761038141907852
"SL1344_2359","yfcZ",-0.961446262084151,6.08938369592313,18.2872664618009,0.000147346892439979,0.000762941035531389
"SL1344_0496","ybbM",-0.87503052209247,5.64364449963634,18.248349469385,0.000149308628606193,0.000772189095709206
"SL1344_2103","SL1344_2103",1.67381061612482,4.57884797787731,18.2329490949866,0.00015009258725023,0.000775331390777922
"SL1344_1655","trpD",1.46854512574282,5.19602966913483,18.3710927786899,0.000150561578790692,0.000776841197610188
"SL1344_0171","hpt",-0.583471339707348,8.24566308111368,18.2012877755988,0.000151718095050849,0.000779150404022817
"SL1344_2085","fcl",2.03210064497157,3.37157246138055,18.2084299864792,0.000151349782236464,0.000779150404022817
"SL1344_3697","dut",-0.731287632830115,6.83938591253733,18.20799110515,0.00015137238723048,0.000779150404022817
"SL1344_3710","recG",0.574748551996047,7.64097215707087,18.2037158195543,0.000151592777744996,0.000779150404022817
"SL1344_4248","SL1344_4248",2.14928376444249,3.60218671236158,18.1916241062106,0.000152217953562392,0.000780805278716775
"SL1344_3864","ilvD",0.723218840486842,8.42453043412686,18.1548240889555,0.000154137546038912,0.00078973036408748
"SL1344_2078","wcaK",2.22583527015842,3.42715610756062,18.0983200596659,0.000157135230787935,0.00080415189120345
"STnc1270","STnc1270",-0.671140644598693,8.27882671123506,18.0947904327658,0.000157324532512554,0.000804184470843243
"SL1344_2661","bapA",0.801640074866197,7.13587008058773,18.0600499863352,0.000159200733369525,0.00081282976061839
"SL1344_0802","ybiO",0.734757670494059,6.42785305439279,18.0548368584391,0.000159484321775618,0.000813333037732733
"SL1344_3545","SL1344_3545",-0.591681345802188,7.69529632350981,18.0482358766453,0.000159844178913676,0.000814223650642549
"SL1344_2657","smpA",-0.625439341322902,8.16742318073573,18.0297827479307,0.000160854752817093,0.000818423024749931
"SL1344_3329","SL1344_3329",-0.779286485319454,6.48249848198774,18.0195997558956,0.000161415325257554,0.000820325745470762
"SL1344_3909","rarD",-0.851435627961861,5.87476638787916,18.005456292966,0.000162197370387987,0.000823348314348257
"StyR-44g","StyR-44g",-0.591973590575539,11.9397478909523,18.0008356745908,0.000162453734151116,0.00082369851825641
"SL1344_2922","SL1344_2922",1.75949059377401,4.47256127483038,17.9919545564611,0.000162947692268108,0.000825251215680417
"SL1344_1070","SL1344_1070",1.42221073412421,5.23270969627167,17.9781444330377,0.000168817530448842,0.000853013636612771
"SL1344_2040","phsB",2.62196219899608,3.31237570196776,17.8912165060427,0.000168663802702857,0.000853013636612771
"SL1344_1982","SL1344_1982",1.59364061526055,5.02586437299861,18.0330111651115,0.000170359628320544,0.000857422812105969
"SL1344_2391","zipA",-0.537184700813177,8.77523511299922,17.8625766377586,0.000170327551088318,0.000857422812105969
"SL1344_3776","hslT",-1.27085049353966,7.60881227302562,19.6396027994,0.000170470322516064,0.000857422812105969
"SL1344_4198","siiF",-0.90295278216626,7.2860109088689,18.1925892013026,0.000170160219983579,0.000857422812105969
"SL1344_0218","tsf",-0.655278414437454,10.7354273295914,17.8178585921529,0.000172960311290031,0.000868952603921113
"SL1344_3533","rpoH",-0.54473178949508,8.23950432130046,17.8079532229142,0.000173549321368939,0.000870916457463304
"SL1344_3906","corA",-0.562958918799739,8.0456535067342,17.7916201403963,0.000174525211094573,0.000874815083206093
"StyR-44d","StyR-44d",-0.601596161874424,12.1548911570748,17.7565825460282,0.000176638425647956,0.000884399224542612
"SL1344_0437","cyoA",0.588960314285413,8.86490652241346,17.7415880409153,0.000177551086064256,0.000887957422455595
"SL1344_3700","rph",-0.610688963637938,7.7551770394283,17.6944485711594,0.000180453107863693,0.000901445297919086
"SL1344_2953","fucO",1.46066806690489,4.77457135183851,17.6732466828445,0.00018177475823102,0.000907016841298027
"SL1344_P2_0090","pilQ",2.08228745201317,4.00454181561035,17.6597591242313,0.000182620879883609,0.000910205655292906
"SL1344_P1_0091","SL1344_P1_0091",-0.533894723382149,8.30404568955567,17.6497255135283,0.000183253040225473,0.00091232204397642
"SL1344_3083","yggL",-0.596893995512992,8.02121183711925,17.6436301420911,0.0001836382108057,0.000913205401246443
"SL1344_4086","secE",-0.536442572893921,9.18902143446362,17.6160991431567,0.000185388672270525,0.000920868478306472
"SL1344_0075","caiT",1.97441349242777,4.08885156259117,17.5820631539399,0.000187577299275543,0.000930688270446148
"SL1344_0805","glnH",-0.679748747104682,7.59973487604926,17.564423093629,0.000188722411713405,0.000935314229867112
"SL1344_4120","aceK",0.881696619739265,8.04654990788189,18.0336002590077,0.000189158837647656,0.000936421453039521
"SL1344_0239","yaeP",-0.84351514768093,7.63852819205515,17.7122061324789,0.000189881900434376,0.000938943570651874
"SL1344_0185","pcnB",-0.553003439372215,8.77260723594476,17.5267036756806,0.000191196008429006,0.000944379385453833
"SL1344_3884","rffA",0.717113247658653,7.02736927582533,17.5106399608799,0.000192259898645755,0.000948568478615871
"SL1344_2244","SL1344_2244",1.77691332137723,4.30652780847675,17.4981671767577,0.000193090306011334,0.000951597517069311
"SL1344_3032","visC",-0.670970249925866,7.00533847169515,17.4396166891593,0.000197039765406047,0.000969974029927191
"SL1344_2917","SL1344_2917",1.49851058794575,4.34455428498983,17.3836963654816,0.000200892113226355,0.000987831912464271
"SL1344_0629","ybeA",-0.764755210537648,6.65857277148733,17.371962260133,0.000201710598831734,0.000990748371468494
"SL1344_3775","hslS",-1.40722797076072,8.40194038545084,19.6041417705255,0.000201961228663921,0.000990872278132363
"SL1344_2930","ygcF",-0.789558531483077,6.84942428086208,17.3360379693683,0.000204238545479968,0.00100092825633215
"SL1344_2627","tyrA",0.712268969621491,8.14415913074087,17.3314937004927,0.000204560713188516,0.00100139075186717
"SL1344_1097","solA",0.855410637829924,6.70087258584528,17.282949828359,0.000208036180561773,0.00101727146801952
"SL1344_2119","yegT",1.4742641590781,4.08020753454505,17.2587501350354,0.000209792154788066,0.0010247181249426
"SL1344_3828","glmS",-0.681863270844197,8.29008788304348,17.2505564199435,0.000210390273379086,0.00102649904747443
"SL1344_1170","purB",-0.751186596901322,6.64016692549192,17.2045548798637,0.000213782113885758,0.00104073773271516
"SL1344_P2_0009","yafA",1.64400226583306,4.18352316926049,17.2049710343549,0.000213751170053214,0.00104073773271516
"SL1344_0919","himD",-0.68325783794141,8.19075579876086,17.1953119421904,0.000214470617071607,0.00104293454938804
"SL1344_4406","holC",-0.659386415085118,7.66021651131746,17.1070498617424,0.000221165307622219,0.0010743013174666
"SL1344_2666","SL1344_2666",1.94123640392048,3.77318370894381,17.0935333868927,0.000222210010334915,0.00107818455345727
"SL1344_2926","cysI",1.24110424732103,4.98526559229676,17.0856689021988,0.000222820279695526,0.00107876426160962
"SL1344_3005","STM3026",1.30793193880953,5.26313421070484,17.0887743265618,0.000222579091786142,0.00107876426160962
"SL1344_2025","pduN",3.1559827307189,2.94794569302756,17.0415090859145,0.000226280279624792,0.00109431035118876
"SL1344_2697","SL1344_2697",-0.725816404148564,6.40653987345467,17.0312064452184,0.00022709570494248,0.00109704694387598
"SL1344_0222","uppS",-0.687237074742179,7.6749520481687,17.0238474476197,0.000227680062850926,0.00109866252062862
"SL1344_1021","SL1344_1021",1.22030605947556,4.87776469973129,16.9776886773178,0.000231382085217821,0.00111530224409818
"SL1344_2311","SL1344_2311",2.02071186920504,3.34065593459226,16.9581310162182,0.000232969915895849,0.00112172590391912
"SL1344_2920","yghJ",1.83606644283589,3.98228900119133,16.9104377685487,0.000236890803149909,0.00113935664184573
"SL1344_2192","rtn",0.780083237787312,6.56082775776949,16.9002360369075,0.000237738572926116,0.00114218444435323
"SL1344_0446","cypD",-0.711185948332401,9.05514729540543,16.8968811799936,0.000238018068316199,0.00114227885187556
"SL1344_3338","yhcR",1.65053489014838,4.53973913776839,16.8936458498948,0.000238287937014905,0.00114232690416306
"SL1344_2098","dcd",-0.653021309460019,6.60854808950772,16.8679305487146,0.000240444541001545,0.0011514098063647
"SL1344_4296","hflX",-0.597725504264077,8.87064269485269,16.846156827045,0.000242286823338208,0.00115896939651225
"SL1344_2154","SL1344_2154",3.74621019551681,3.28801894225561,16.8975927792223,0.000245023505133479,0.00117078622670301
"SL1344_3332","argR",-0.678111575958822,7.21395124842044,16.8021935050919,0.000246052509920567,0.00117442652943628
"SL1344_2329","SL1344_2329",1.49365203741963,4.17043947618509,16.7666108131405,0.000249145946078286,0.00118790192945786
"SL1344_0190","hrpB",-0.635934214962583,7.18758356488858,16.7392958345359,0.000251548684183515,0.00119805852185345
"SL1344_0925","kdsB",-0.688916599080174,6.26031997564579,16.7344822006458,0.000251974660625924,0.00119878853691727
"SL1344_2828","hycF",2.37786393353807,3.32569320504071,16.7237454430509,0.000252927564264114,0.00120072308045901
"StyR-195","StyR-195",-1.22279575724827,4.75310130173926,16.7261733633557,0.000252711747618138,0.00120072308045901
"SL1344_3381","rplQ",-0.686243834359003,10.9466099709343,16.7177731754739,0.00025345927117392,0.00120194925143533
"SL1344_0922","lpxK",-0.662723124463324,7.09294409503043,16.6396192619932,0.000260527952919162,0.0012341388804231
"SL1344_3671","yibP",-0.542341049901753,8.11126369327235,16.6263445509491,0.000261749291827815,0.00123858975982247
"SL1344_4141","gtrAb",1.37115120699344,5.16605855245449,16.6403575473557,0.000262627171744935,0.00124140757740939
"SL1344_1862","otsA",1.1887253454957,5.51683201009607,16.5502477523544,0.000268869165677438,0.00126954763943933
"SL1344_1272","pheT",-0.489072930126265,9.05748514093383,16.5152976076868,0.00027220802527923,0.00128118466716006
"SL1344_1683","galU",-0.490709377782366,8.46028005013282,16.5199793053729,0.000271758225091107,0.00128118466716006
"SL1344_1750","yoaA",0.703643667297479,6.87133428708978,16.5168092957183,0.00027206270134177,0.00128118466716006
"SL1344_0254","yafE",0.692479514179331,7.95604872230804,16.4965412919946,0.000274018023594408,0.00128832431200109
"SL1344_0798","ybiB",0.961471752300917,5.73824209628229,16.4854057994304,0.000275098662416122,0.00129179716699706
"SL1344_1581","nifJ",0.689083043917943,7.02881045580857,16.4828801677978,0.000275344391600602,0.00129179716699706
"SL1344_3803","recF",-0.6344822288353,7.34739388815205,16.463959855951,0.000277192673284909,0.00129769860677365
"SL1344_P1_0081","SL1344_P1_0081",-0.874333220524969,5.55061714541019,16.4644334837601,0.000277146244900112,0.00129769860677365
"SL1344_3310","nanT",1.26671669633512,5.17677416703973,16.4538438589468,0.000278186294586315,0.00130096484149089
"SL1344_2905","pcm",0.5965698851411,6.57159682310374,16.4429910488823,0.00027925650369788,0.00130319701725677
"SL1344_3932","yigC",-0.486176744554742,8.54282732759601,16.4438736916577,0.000279169301727031,0.00130319701725677
"SL1344_3127","yqhA",-0.711239714587377,7.42538030967661,16.407009065574,0.000282836190220288,0.00131850253680635
"SL1344_0655","lnt",-0.660964768522213,7.29487218285953,16.4013162689332,0.000283407000954538,0.00131976395783491
"SL1344_0803","glnQ",-0.922818106435585,6.79580289939453,16.6382249327553,0.000284199516723281,0.0013220540481646
"SL1344_1046","hpaX",1.57427456262956,4.46519964443035,16.3479158522682,0.000288821482767138,0.00134213450131537
"SL1344_3805","dnaA",-0.523147158170368,8.0282818907043,16.3371034172078,0.000289931141177605,0.00134586831744113
"SL1344_3214","tdcD",1.44322213387893,4.31412527567173,16.308065408733,0.000292933769506312,0.00135837220543222
"SL1344_0558","apeE",0.783783721404964,5.8503464582634,16.3030849847796,0.000293452078653594,0.00135934176792539
"SL1344_3785","ccmA1",2.46206820938982,3.87888550203727,16.6245834975184,0.00029518513624558,0.00136593037782692
"SL1344_0074","caiA",1.45000677636829,4.13794851269316,16.2778611739239,0.00029609213438574,0.00136868666956857
