"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_2366",-0.0594277495073721,4.25839053779738,0.0200096782885568,0.888351103680428,0.999859526335336,"pgtC"
"SL1344_2368",-0.215060934456047,4.74904700820574,0.528157365143865,0.472393790627864,0.999859526335336,"SL1344_2368"
"SL1344_2369",0.337380921617141,4.42697402660611,0.906851716246401,0.347722238514818,0.999859526335336,"lpxP"
"SL1344_2370",0.0811295756225669,7.42832900630788,0.153113203059335,0.698242731382118,0.999859526335336,"yfdZ"
"SL1344_2372",0.101409406315855,5.43396556523088,0.164572042160964,0.687542176811355,0.999859526335336,"SL1344_2372"
"SL1344_2373",0.347216766784022,5.07023527527485,1.63073337998478,0.2103182785867,0.999859526335336,"SL1344_2373"
"SL1344_2374",0.00201884218423154,5.74052921028737,2.66294621462982e-05,0.995917413037617,0.999859526335336,"SL1344_2374"
"SL1344_2375",0.018441250597606,6.41196504821733,0.0035793615419586,0.952681767380781,0.999859526335336,"ypeC"
"SL1344_2376",0.0718459401039931,5.98814173899055,0.0660197165556726,0.79888249931905,0.999859526335336,"mntH"
"SL1344_2377",-0.252682289187745,6.10545649203143,1.62621490214859,0.210936594323174,0.999859526335336,"nupC"
"SL1344_2378",-0.0328387410779392,6.63129078201711,0.0321186536893999,0.858839158368781,0.999859526335336,"yfeA"
"SL1344_2380",0.245951464480803,4.48599802745947,0.621537068733697,0.435979854103545,0.999859526335336,"yfeD"
"SL1344_2381",-0.0764119588800903,8.27750669456368,0.504895039920068,0.482239095863696,0.999859526335336,"gltX"
"SL1344_2382",0.0398601092623765,4.98202763766562,0.0205641187879821,0.886825589240897,0.999859526335336,"xapR"
"SL1344_2384",0.0457144684857306,5.00456494037767,0.027534327244007,0.86919845067568,0.999859526335336,"xapB"
"SL1344_2385",0.174778847166412,3.8831058096675,0.100811621364123,0.759844553913895,0.999859526335336,"flhAb"
"SL1344_2387",-0.287036360130508,4.52205139437348,0.596780021613573,0.445186036537872,0.999859526335336,"yfeR"
"SL1344_2388",-0.221039117177617,5.69160495980292,0.928774284376738,0.342036889045766,0.999859526335336,"yfeH"
"SL1344_2389",-0.41314424354221,4.84865561911438,2.1417366648681,0.152592129118097,0.999859526335336,"SL1344_2389"
"SL1344_2390",0.0132136140838816,7.97352265329514,0.0102513466717568,0.919952016046846,0.999859526335336,"lig"
"SL1344_2391",0.0120568175683072,8.77523511299922,0.00916449556303218,0.924300136032479,0.999859526335336,"zipA"
"SL1344_2393",-0.163093967883011,5.96827963020705,0.606054427028497,0.441701743281411,0.999859526335336,"cysK"
"SL1344_2394",-0.155888118068534,7.37288158557818,0.346834260431564,0.561065243219283,0.999859526335336,"ptsH"
"SL1344_2395",-0.110274687144505,10.0100455611045,0.617916296637579,0.437307531307111,0.999859526335336,"ptsI"
"SL1344_2396",0.139481469344444,8.80852631356127,0.517056676143307,0.477439970856771,0.999859526335336,"crr"
"SL1344_2397",0.147910989424029,4.45898928862108,0.223382956028788,0.639516684357924,0.999859526335336,"SL1344_2397"
"SL1344_2398",0.132365842773672,6.46148221915664,0.629338366023585,0.433140529631549,0.999859526335336,"pdxK"
"SL1344_2399",0.227633904329343,5.13546686638076,0.89277496049479,0.351442551968206,0.999859526335336,"ptsJ"
"SL1344_2400",0.0621617154983785,5.04960278041584,0.0409247237837493,0.840897917166543,0.999859526335336,"yfeJ"
"SL1344_2402",-0.0544582051230852,4.91899457181894,0.0343865453808577,0.853997028189958,0.999859526335336,"yfeL"
"SL1344_2403",-0.0559553724687263,6.00130826406476,0.0720573816747389,0.789998582591892,0.999859526335336,"cysM"
"SL1344_2405",0.409761689608302,3.61146457777543,0.564844859217226,0.457524254692009,0.999859526335336,"cysW"
"SL1344_2406",-0.107085517902948,5.10109269728563,0.178582123123189,0.675275068849575,0.999859526335336,"cysU"
"SL1344_2407",0.0309331989031101,4.67462407797404,0.0071742567716212,0.939717251580732,0.999859526335336,"cysP"
"SL1344_2408",0.41114659153512,4.8926539492857,2.40998090171984,0.1298924852526,0.999859526335336,"ucpA"
"SL1344_2409",-0.143465030970582,6.40005604159563,0.659288129345129,0.422501893883726,0.999859526335336,"SL1344_2409"
"SL1344_2410",-0.119641036399722,5.37691948427968,0.227139785527684,0.636724276016986,0.999859526335336,"yfeY"
"SL1344_2411",0.201498274535967,5.86709307418726,0.890721533481849,0.351989897720778,0.999859526335336,"yfeZ"
"SL1344_2413",-0.086874338141319,5.69053196962029,0.13166596012407,0.718973764268759,0.999859526335336,"amiA"
"SL1344_2414",0.318089700325359,5.18016745726617,1.55266333614056,0.221323662435643,0.999859526335336,"hemF"
"SL1344_2415",0.261770584419138,3.62841142007954,0.506785215204184,0.481426393158053,0.999859526335336,"SL1344_2415"
"SL1344_2416",0.145937808447139,4.80367509816775,0.36253743981911,0.599245541768014,0.999859526335336,"SL1344_2416"
"SL1344_2417",0.0762821664599785,3.82762359369656,0.0253793489694156,0.874375068181117,0.999859526335336,"eutR"
"SL1344_2419",-0.0395981240026148,4.43305743756402,0.00226690034824252,0.962344323687217,0.999859526335336,"eutL"
"SL1344_2421",-0.05703352294342,3.20294155867677,0.00598363923762759,0.938798749044388,0.999859526335336,"eutB"
"SL1344_2422",-0.363941430728201,4.64935602625181,0.44253552583008,0.510567844891203,0.999859526335336,"eutA"
"SL1344_2423",-0.370206272601872,3.76440515418448,0.406705592897848,0.528025390701144,0.999859526335336,"eutH"
"SL1344_2425",0.455436886731457,3.07192246861773,0.116361676196709,0.735129272892769,0.999859526335336,"eutJ"
"SL1344_2426",-0.206600041619808,3.23024799759775,0.0728094558848949,0.788932456295567,0.999859526335336,"eutE"
"SL1344_2429",-1.52611210773893,3.81113398523067,1.97832977269661,0.16924084675522,0.999859526335336,"eutD"
"SL1344_2431",0.804671756093737,3.13504180207217,1.77765788929868,0.208064790923276,0.999859526335336,"eutQ"
"SL1344_2432",0.455434058738057,3.02447783222401,0.0875221910738953,0.769234199108225,0.999859526335336,"eutP"
"SL1344_2434",-0.45445931765073,3.75328317091682,1.07081052543005,0.308120992620081,0.999859526335336,"tnpA_1b"
"SL1344_2435",0.0113331609978909,6.42017099043486,0.00400849622575075,0.949891035754482,0.999859526335336,"maeB"
"SL1344_2436",-0.323397450660359,3.69687553825576,0.371440333422087,0.546301829725088,0.999859526335336,"tal"
"SL1344_2437",-0.0438581414158236,6.05679372312162,0.0469368691932284,0.829786101512717,0.999859526335336,"tktB"
"SL1344_2438",0.208360785031877,6.64696882197899,1.32474451531923,0.257832209866821,0.999859526335336,"SL1344_2438"
"SL1344_2439",-0.120803418375473,5.27433069740563,0.14935119748518,0.701582127244055,0.999859526335336,"ypfG"
"SL1344_2440",0.128444221072278,5.94646602359827,0.46887754093098,0.49818015801391,0.999859526335336,"yffH"
"SL1344_2441",0.376071124179771,5.65480997471892,1.97150829311437,0.16942425315086,0.999859526335336,"SL1344_2441"
"SL1344_2442",-0.465567285772964,5.10075065829122,0.877209995118903,0.355621446615136,0.999859526335336,"aegA"
"SL1344_2443",0.156588198874506,5.12404116336975,0.192606389328641,0.663619990422321,0.999859526335336,"narQ"
"SL1344_2444",-0.220319890518727,6.09299956502952,1.23141368128951,0.27497720413593,0.999859526335336,"acrD"
"SL1344_2444A",0.199752694753088,4.41240790467858,0.374905942162793,0.544445981422574,0.999859526335336,"ypfM"
"SL1344_2445",-0.366490015547426,4.15969979026979,1.14630072967456,0.29192257092876,0.999859526335336,"yffB"
"SL1344_2446",-0.0157813315726641,7.46373530386885,0.00770429704299985,0.930574980859153,0.999859526335336,"dapE"
"SL1344_2447",-0.299181732650048,5.23890470483866,1.28541523463624,0.26488449361833,0.999859526335336,"SL1344_2447"
"SL1344_2448",-0.031621685338955,6.33904355565287,0.0271328054799911,0.870146756581116,0.999859526335336,"ypfI"
"SL1344_2449",0.0116621754769702,5.53500460164566,0.00353629501916993,0.980692936936636,0.999859526335336,"SL1344_2449"
"SL1344_2450",-0.0221061428596228,5.63262506970873,0.0118462282880412,0.913973683313068,0.999859526335336,"purC"
"SL1344_2451",-0.0854443610611239,8.84294630924006,0.538872672281615,0.467970132625547,0.999859526335336,"nlpB"
"SL1344_2452",0.08267864941783,8.18266069995043,0.445864822112182,0.508846154756934,0.999859526335336,"dapA"
"SL1344_2453",-0.10424701351198,5.84131745269443,0.228876196814682,0.635443229587846,0.999859526335336,"gcvR"
"SL1344_2455",0.0904528043496453,4.04149277926795,0.0449624394608216,0.833348588270746,0.999859526335336,"SL1344_2455"
"SL1344_2456",0.0222989356315614,7.1193459183913,0.0284921915574362,0.86696451307182,0.999859526335336,"perM"
"SL1344_2458",-0.0560698073726018,4.83818280285124,0.0496799169672033,0.824964764078746,0.999859526335336,"yfgD"
"SL1344_2459",0.16185030892485,7.58328224604545,1.16910795824509,0.28725083705748,0.999859526335336,"yfgE"
"SL1344_2460",0.0115656317862344,6.21837673814413,0.00313137562497385,0.955704704533423,0.999859526335336,"uraA"
"SL1344_2461",0.0408521638050854,8.97455487092243,0.128178227229686,0.722558138454362,0.999859526335336,"upp"
"SL1344_2462",-0.202583445973591,6.03922703224907,1.02118261771924,0.319429446140241,0.999859526335336,"purM"
"SL1344_2463",0.225908610428013,5.78512925954765,1.23347804187725,0.274582333318012,0.999859526335336,"purN"
"SL1344_2464",0.102262953412797,7.26667788242401,0.394385664086875,0.534230048169509,0.999859526335336,"ppk"
"SL1344_2465",-0.244963813742192,5.78950497011955,1.08222404553678,0.305596492997609,0.999859526335336,"ppx"
"SL1344_2466",0.193292545536436,5.38420438634971,0.224835280246561,0.638766251099689,0.999859526335336,"SL1344_2466"
"SL1344_2467",0.128004958997609,5.16375923765628,0.209781169679223,0.64987457638647,0.999859526335336,"SL1344_2467"
"SL1344_2469",-0.105315423664087,3.85071624866895,0.0735604819446632,0.787873705363388,0.999859526335336,"SL1344_2469"
"SL1344_2470",0.592283086584064,3.87997956312007,1.06524281058029,0.30936261510714,0.999859526335336,"SL1344_2470"
"SL1344_2471",-0.017278259580647,7.9395945634565,0.0130666450534772,0.909669888171018,0.999859526335336,"guaA"
"SL1344_2472",0.055989823929642,7.94866517678146,0.192626993612948,0.663536334336797,0.999859526335336,"guaB"
"SL1344_2473",0.0621730541632674,7.07595946531651,0.178422450333048,0.675411620740437,0.999859526335336,"xseA"
"SL1344_2474",-0.201642398699086,9.08797263520326,0.222761580899771,0.641613588361923,0.999859526335336,"shdA"
"SL1344_2475",0.0908532556544983,7.48002424930176,0.253670797218445,0.617774172779387,0.999859526335336,"ratB"
"SL1344_2477",-0.0378883209983621,7.97779169078381,0.0130365437821744,0.910060696655171,0.999859526335336,"ratA"
"SL1344_2478",-0.23831724779678,3.96146751457793,0.179302001499357,0.674660325223826,0.999859526335336,"sinI"
"SL1344_2479",-0.129593397709651,4.72589443339372,0.0620532956032594,0.804789452814013,0.999859526335336,"sinH"
"SL1344_2480",0.360940775609801,4.50183228382924,1.21094438149494,0.278932748012722,0.999859526335336,"yfgJ"
"SL1344_2481",0.0144355336537619,7.49603306797065,0.00632984373883285,0.937056872822981,0.999859526335336,"engA"
"SL1344_2482",0.120706829936291,8.73109773232619,0.825573016853,0.369999059233119,0.999859526335336,"yfgL"
"SL1344_2483",-0.0722618022089542,6.68560449805861,0.171689302626594,0.68123677895718,0.999859526335336,"yfgM"
"SL1344_2484",0.210212087691306,8.10167697813893,1.87302155754339,0.180171563839856,0.999859526335336,"hisS"
"SL1344_2485",-0.0198341222931543,7.94646799356051,0.0165033238587552,0.898543313967993,0.999859526335336,"gcpE"
"SL1344_2486",0.0907876307986263,7.12952127540196,0.283615062637413,0.597830844507413,0.999859526335336,"yfgA"
"SL1344_2487",0.117138497655256,7.79946365928317,0.741198770369797,0.3953527694871,0.999859526335336,"yfgB"
"SL1344_2488",0.00453943830779627,8.65470565774553,0.00110828285973624,0.973638746720239,0.999859526335336,"ndk"
"SL1344_2489",0.184920002935996,4.82999324906418,0.369277199772335,0.547466255019885,0.999859526335336,"SL1344_2489"
"SL1344_2490",0.59523530232657,3.03042973190793,1.00721903326103,0.322712041542191,0.999859526335336,"SL1344_2490"
"SL1344_2492",-0.517030429687533,5.50268019818747,1.38908785602141,0.247487586679723,0.999859526335336,"SL1344_2492"
"SL1344_2493",0.0547435803944902,5.57716764260075,0.0393125806713486,0.844020268959248,0.999859526335336,"pbpC"
"SL1344_2494",-0.0846147947254432,8.58196477498069,0.12251857813645,0.728940739676484,0.999859526335336,"SL1344_2494"
"SL1344_2496",-0.00948374332524888,4.94766725360788,0.0014423389770988,0.969928885512704,0.999859526335336,"SL1344_2496"
"SL1344_2498",-0.101180599040478,7.38871621625102,0.392453754430115,0.535227288579037,0.999859526335336,"pepB"
