"","genename","logFC","logCPM","F","PValue","FDR"
"SL1344_0972","SL1344_0972",2.13529459906778,5.72274737756,45.4857651718183,1.40593943912852e-07,4.01331803533049e-06
"SL1344_2110","SL1344_2110",3.96088959898208,7.22410739018632,58.288757929021,1.53418014461928e-07,4.3511328488686e-06
"SL1344_1134","fabF",-1.06464021783759,10.0321515278824,43.330732322156,1.5782575015393e-07,4.44744870305563e-06
"STnc780","STnc780",-1.18320720752837,6.36178800421995,43.2197951734838,1.61791097267207e-07,4.53015072348181e-06
"SL1344_2760","iroD",1.85262365493595,4.67868830028178,42.9829196048764,1.70615836508912e-07,4.74700770438719e-06
"SL1344_2076","wcaM",2.02780583505864,5.55761562797622,43.1308632123137,1.83136278598233e-07,5.06331497306811e-06
"SL1344_4370","SL1344_4370",4.06620205877863,5.25882412292059,49.4749705091114,1.95995752942899e-07,5.38498331210615e-06
"SL1344_0907","pflA",-0.768537231354172,8.19720875422884,42.3231925917236,1.9799226006126e-07,5.40524893372585e-06
"SL1344_1177","SL1344_1177",2.03975624143099,6.35722844226083,46.7595754462454,1.99192522125475e-07,5.40524893372585e-06
"SL1344_1427","SL1344_1427",5.35079732683717,3.8044628671675,43.4962254640912,2.03625197820318e-07,5.45814859523244e-06
"SL1344_2892","SL1344_2892",2.19999280065336,5.00406956098838,42.2004427236444,2.03580994485269e-07,5.45814859523244e-06
"SL1344_3505","glgB",1.93441450023024,7.68936738487342,49.1365399683279,2.06938714128685e-07,5.51334901399817e-06
"SL1344_2957","fucK",2.65409921590403,5.09979300963848,43.6101419442842,2.09141280372152e-07,5.53846426816855e-06
"SL1344_0980","SL1344_0980",2.60548829860624,6.64865647506963,51.134598341392,2.11107778350389e-07,5.55706463250486e-06
"SL1344_2697","SL1344_2697",-1.17112818770677,6.40653987345467,41.9953268496931,2.13296306385052e-07,5.58125335040887e-06
"SL1344_3653","SL1344_3653",2.38278347628894,4.44294485290979,41.9412769957484,2.15937379203367e-07,5.59677322495091e-06
"SL1344_4181","qor",1.50964667854485,6.07285427815871,41.9311569104259,2.16435725259703e-07,5.59677322495091e-06
"SL1344_0987","SL1344_0987",1.88360339280831,6.25724196190032,44.1635552903824,2.18728993320882e-07,5.62299798034269e-06
"SL1344_2224","ccmA2",4.69908731393454,6.19581508896226,54.4645637117974,2.25893034700638e-07,5.77340570083725e-06
"SL1344_3692","mutM",-0.999369500020782,6.70071640848776,41.7144571856173,2.2740456449508e-07,5.77844199722757e-06
"SL1344_0611","citD",4.02095452143349,4.80162605792408,45.8198691833063,2.32296335165802e-07,5.81879890078389e-06
"SL1344_1599","SL1344_1599",2.5704271666377,5.00775978080477,42.2466429411298,2.32423582973033e-07,5.81879890078389e-06
