"","genename","logFC","logCPM","F","PValue","FDR"
"SL1344_1406","ydgC",-0.750535834523063,5.53343547241441,10.0113273011003,0.00328668888389597,0.184577520129572
"SL1344_3199","yqjA",0.528171048935111,7.57978222388718,10.012430518277,0.00328517594227033,0.184577520129572
"SL1344_0393","phoR",0.476580830507615,6.24009821890017,9.90884716875261,0.00343053675978808,0.188507994950355
"SL1344_3555","uspB",0.639249068010737,6.5500521846968,9.77764046509692,0.00362462838206931,0.196714399599712
"SL1344_0082","SL1344_0082",0.790646102459082,6.54236178248361,9.72179777457929,0.00371077557690891,0.198933773610873
"SL1344_4068","yijP",0.492399532338569,7.90530214368016,9.58996189743318,0.00392298308807685,0.207776309098624
"SL1344_0070","caiE",-1.21096473407493,4.35454374560621,9.55825643119582,0.00397593379578264,0.208073868645958
"SL1344_2225","napC",2.20862226777988,4.96914552297821,9.4176747510784,0.00431395166813066,0.223107429801205
"SL1344_2262","SL1344_2262",0.601939582781642,5.86151489578441,9.295249211878,0.00444588916921222,0.225032521737508
"SL1344_2272","SL1344_2272",0.826968373523983,5.79284363172194,9.29120996618551,0.00445355536650663,0.225032521737508
"SL1344_0014","SL1344_0014",0.629619784447896,6.00485102486044,9.18767856234868,0.00465496985186972,0.232536903054765
"SL1344_2380","yfeD",-1.00337872336308,4.48599802745947,9.02379510580315,0.00499404164310473,0.243931189589871
"SL1344_3976","SL1344_3976",0.665806524404453,5.7502327394168,9.03589567878253,0.00496812108693566,0.243931189589871
"SL1344_1669","yciI",-0.517121659633257,6.27323051759053,8.94584799051481,0.0051645298102319,0.249486516986587
"SL1344_1505","smvA",0.739780875867765,6.83882950859118,8.90444655660492,0.00549323150697447,0.2620532087193
"SL1344_2762","iroN",0.861008166151317,6.94843822970608,9.09729316506862,0.00554389181321539,0.2620532087193
"SL1344_1189","SL1344_1189",0.809248353195151,5.46955871042427,8.67762978089942,0.00580060301206823,0.271270753628212
"SL1344_0006","yaaJ",0.486985750039798,6.42897211430878,8.61750281861325,0.00595443531077547,0.27266351693926
"SL1344_4015","SL1344_4015",1.43382393088505,4.10816702450495,8.62258602103977,0.00594126207539526,0.27266351693926
"SL1344_1384","tppB",0.430811262197291,8.16656364509157,8.49956968729673,0.00626904160785745,0.284110380496303
"SL1344_1564","SL1344_1564",-0.992550379921965,4.14402371869212,8.45041246846299,0.00640541040318599,0.287328409514343
"SL1344_2792","nrdE",0.46170363778547,7.5788644637149,8.41997174339719,0.00649145310181513,0.288246745813933
"SL1344_0615","dcuC",0.572357036870057,5.78575819941205,8.38351690467067,0.00659613316995727,0.289966014151322
"SL1344_3239","yraO",0.623047559828734,6.32425282404119,8.24637666367779,0.00700648750775932,0.298220891759149
"SL1344_3966","yihR",0.726675116623112,5.1233565169388,8.23660851374318,0.0070367454713746,0.298220891759149
"SL1344_3975","yiiD",0.429456285690598,6.42801030416963,8.26798058659995,0.0069400626708095,0.298220891759149
