"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"rpl20",-0.750551798993093,12.5988388106887,16.3688201984195,0.000286688908403289,0.00185882660964728,0.00185882660964728
"StyR-195",-1.20617243889502,4.75310130173926,16.359715239228,0.000287615691189368,0.00186208921718477,0.00186208921718477
"pdhR",-0.614140709219698,9.48641091892982,16.2802837305652,0.000295837483055478,0.00191250231692924,0.00191250231692924
"prpE",1.53091778565575,4.79419348608782,16.247370143805,0.000299317276141289,0.00192649889592548,0.00192649889592548
"ybfM",1.66298054096093,4.97033312608643,16.5469051405138,0.00029884144750591,0.00192649889592548,0.00192649889592548
"yhbY",-0.622508299108037,9.15692897925995,16.2491374018164,0.000299129330110284,0.00192649889592548,0.00192649889592548
"rpmG",-0.631395998325044,11.1773480977329,16.2374340840682,0.00030037630807827,0.00193048867004689,0.00193048867004689
"bcfC",1.25041934648541,6.25437711619643,16.9721907312874,0.000302148787951615,0.0019390453603435,0.0019390453603435
"ybgF",-0.53716664136439,7.65796864557865,16.2054110254849,0.000303816701841986,0.00194436588684088,0.00194436588684088
"yijO",0.730587171422191,7.24280683155255,16.2049877362258,0.000303862457747881,0.00194436588684088,0.00194436588684088
"SL1344_4385",1.31760763076797,5.16528709050185,16.1755772180697,0.000307059647995667,0.00196196833225139,0.00196196833225139
"recEb",1.09370827587051,5.19842370573996,16.1650318375681,0.000308214731193964,0.00196649050555684,0.00196649050555684
"cobT",1.44712325544308,5.89097831450336,17.0564779805199,0.00030901633492404,0.00196874754829867,0.00196874754829867
"yhbV",3.07134814627396,3.2568155653679,16.0846176744678,0.000317176430824641,0.00201489536113457,0.00201489536113457
"comC",2.78398126073703,3.08685259182158,16.0849694749902,0.000317136626058876,0.00201489536113457,0.00201489536113457
"SL1344_0889",1.95985462771193,4.13174900249544,16.080193927365,0.000317677413524161,0.00201516581508255,0.00201516581508255
"SL1344_4305",2.07982563788971,3.85645932595608,16.0699536618227,0.000318840342582797,0.00201962845244089,0.00201962845244089
"speF",1.14296656831755,4.46063999269658,16.0526053426175,0.000320820846601841,0.00202924955634776,0.00202924955634776
"ftsI2",1.01295184810576,5.87489684965163,16.0219138164177,0.000324356772446925,0.00204866720068489,0.00204866720068489
"tufB",-0.592884713988989,12.9842664946559,15.9876236076481,0.000328356420065954,0.00207095383444754,0.00207095383444754
"rlpB",-0.634219755080459,6.90955356695391,15.9466749373752,0.000333201615257133,0.00209549971483599,0.00209549971483599
"trpD",1.379401831441,5.19602966913483,16.0657428810776,0.000332785217152259,0.00209549971483599,0.00209549971483599
"acrD",0.772837280424475,6.09299956502952,15.9274631423395,0.000335501001856595,0.00210694629165941,0.00210694629165941
"SL1344_P2_0015",1.02933745352175,5.59354858107336,15.9111793577476,0.000337463172685801,0.002116245516586,0.002116245516586
"leuC2",2.24732449226859,5.9079198987096,17.9090349584532,0.00034149741863819,0.00213545185253696,0.00213545185253696
"pflF",0.960675404364674,5.20344502503817,15.8786643742148,0.000341417821690474,0.00213545185253696,0.00213545185253696
"yhiH",0.824760555320248,6.19479854246723,15.864343196279,0.000343175264380357,0.00214289554292052,0.00214289554292052
"wzxE",-0.637723850013842,6.70210445039277,15.8588137730446,0.000343856389756495,0.00214410310548873,0.00214410310548873
"dcm",0.823752080148346,6.66168914249211,15.8439686044233,0.000345692175582809,0.00215249688932298,0.00215249688932298
"syd",-0.641464295173719,7.37460096426698,15.7910149629007,0.000352325994849696,0.002188651017286,0.002188651017286
"trpS",-0.607958196868765,8.44267236393821,15.7896853710151,0.000352494294867718,0.002188651017286,0.002188651017286
"oppF",-0.688397767185491,6.65168105499115,15.7278382831146,0.00036041827841515,0.00222533837394946,0.00222533837394946
"flhAb",1.65696389061651,3.8831058096675,15.7277642904631,0.000360427871303916,0.00222533837394946,0.00222533837394946
"yhiI",1.00044443558719,5.29812087184968,15.7315289852554,0.00035994013651918,0.00222533837394946,0.00222533837394946
"pgi",-0.545647460463044,7.9774424107961,15.7290618885192,0.000360259681657214,0.00222533837394946,0.00222533837394946
"yniC",0.90780999851412,6.55242436316245,15.7665343500692,0.000366205290072977,0.00225467570750813,0.00225467570750813
"hisC",-0.698799209841335,6.61691603412879,15.6857136183988,0.000365923818959857,0.00225467570750813,0.00225467570750813
"potD",-0.688661660332989,7.75918222654622,15.622079192677,0.000374411062201917,0.00230197346774773,0.00230197346774773
"ribH",0.715871528052392,8.50114621822577,15.6557360161369,0.000375010035614473,0.00230243591698495,0.00230243591698495
"cyoA",0.552237587325447,8.86490652241346,15.5948789152878,0.000378102618238845,0.00231655380410161,0.00231655380410161
"ydiP",2.18385095960719,4.41218484418149,16.1880016362157,0.000378890396985682,0.00231655380410161,0.00231655380410161
"yedD",-0.891577384654753,7.04825661928911,15.8794931313666,0.00037871753123197,0.00231655380410161,0.00231655380410161
"ksgA",-0.577973656803148,6.80718232974617,15.5837994231256,0.000379617390264543,0.00231689321606425,0.00231689321606425
"nuoJ",1.04825538387498,5.89464710078909,15.5810083331432,0.000380000001997799,0.00231689321606425,0.00231689321606425
"yegO",1.11171895320118,6.09785823222054,15.8551440420096,0.000381950596264894,0.00232556069415578,0.00232556069415578
"SL1344_1583",-0.810037419825925,6.06402092612366,15.5377867022385,0.000385977666353344,0.00234682962833928,0.00234682962833928
"pgtB",0.740353736824898,6.02404967913643,15.5176983587441,0.000388789944242663,0.00236066380509771,0.00236066380509771
"fmu",0.598647023463767,8.38497998837988,15.4688736703782,0.00039571653740789,0.00239610178849185,0.00239610178849185
"yhfA",-0.703923973888109,7.4548228605169,15.4700202838036,0.000395552373140042,0.00239610178849185,0.00239610178849185
"himD",-0.646770929702281,8.19075579876086,15.4480004745282,0.000398717734367715,0.0024109534529305,0.0024109534529305
"dapF",-0.605704409083521,6.87078803322385,15.4255573782495,0.000401971713826656,0.00242729073349173,0.00242729073349173
"SL1344_3515",1.59193008312386,4.59179476470401,15.4164481146202,0.00040330050503661,0.00243197396452804,0.00243197396452804
"yecF",-0.665380983418082,8.11021881426955,15.4029262546792,0.000405281604431333,0.00244057251106868,0.00244057251106868
"yfcL",-0.88941518630586,5.98453650140762,15.3791282398496,0.000408793483142219,0.0024583531489647,0.0024583531489647
"yeeN",-0.601875423565368,7.050930724052,15.3581678624627,0.000411913454811805,0.00247373162206652,0.00247373162206652
"cbiP",1.12125982540912,5.63053251376746,15.3527844785303,0.000412718862345603,0.00247518706530869,0.00247518706530869
"SL1344_0942",-0.568013085021268,7.82790997357408,15.3429563565455,0.000414193575206598,0.0024764467795596,0.0024764467795596
"SL1344_3378",-0.528273203424544,7.64783508457478,15.3401285112816,0.000414618933065483,0.0024764467795596,0.0024764467795596
"ftsX",-0.476097798979912,7.94955212851849,15.3442081531562,0.000414005431293188,0.0024764467795596,0.0024764467795596
"uxuR",0.794235193329874,7.67799480601615,15.5751147425476,0.000416471911231822,0.00248413910688614,0.00248413910688614
"tdcD",1.40178045618416,4.31412527567173,15.3002693940703,0.000420664189321614,0.00250235423038947,0.00250235423038947
"fpr",-0.641961280377453,7.17448655895508,15.3029888274176,0.0004202487760353,0.00250235423038947,0.00250235423038947
"ybbM",-0.793424611135014,5.64364449963634,15.2862606304783,0.000422811069577412,0.00251172629981392,0.00251172629981392
"yeeX",-0.681079934604314,8.00545412360051,15.266325025923,0.000425886393711447,0.00252202339379267,0.00252202339379267
"yfbQ",-0.637401989747017,7.43045990421992,15.2638777537638,0.000426265555411272,0.00252202339379267,0.00252202339379267
"fadL",-0.601720187997134,8.11608435318598,15.2680916602292,0.000425612908075275,0.00252202339379267,0.00252202339379267
"mlc",0.819114301148376,6.98327207694064,15.3175523183508,0.000430193661113782,0.00254184319120455,0.00254184319120455
"SL1344_1873",0.857068306645717,6.14488679901428,15.2109184344177,0.000434559347703102,0.00256419180201723,0.00256419180201723
"siiD",1.55086093830981,4.78895512043245,15.1989519923349,0.000436457072757509,0.00257193738852816,0.00257193738852816
"zntA",-0.928309327708632,5.7573096936929,15.1663224008321,0.000441676693526066,0.00259573628976014,0.00259573628976014
"malS",1.0705423894777,5.2484880744558,15.1663344640586,0.000441674751583282,0.00259573628976014,0.00259573628976014
"fldB",-0.584635107652336,6.95622844612414,15.1610685032471,0.000442523332977851,0.00259723974869243,0.00259723974869243
"pdxAa",-0.584098935162126,7.17180257137662,15.1367429591028,0.000446465861959879,0.00261688523890084,0.00261688523890084
"rpmJb",-0.58448019010243,10.410801697597,15.1225360660095,0.000448785713898241,0.00262698002436307,0.00262698002436307
"ilvC",0.702542863989036,7.03523885654184,15.0897901373479,0.000454181853976357,0.00265503115702137,0.00265503115702137
"melA",2.07270050041165,4.24198802033204,15.2248776424968,0.000458161843957421,0.00267474032674213,0.00267474032674213
"nadD",0.950203326265496,5.6647716223943,15.0588665123857,0.000459341174238677,0.00267806870285574,0.00267806870285574
"rpoS",-0.510734565096143,8.2897859987526,15.0532622519814,0.000460282855990535,0.00268000454958198,0.00268000454958198
"SL1344_2174",3.16768366602122,3.04873545717656,15.0223278507826,0.000465517883852,0.00270690028758385,0.00270690028758385
"sgaT",2.13286928311939,3.96844969250504,15.0042150883475,0.000468612511727437,0.00272129537853872,0.00272129537853872
"greA",-0.668828829490991,7.69628216030119,14.912387867857,0.000484642249189013,0.00281066929740752,0.00281066929740752
"ybaL",-0.494057546271357,8.10189027977691,14.9057204535906,0.000485828665342815,0.00281383769808566,0.00281383769808566
"tsf",-0.59822661150499,10.7354273295914,14.8773187765589,0.0004909172969083,0.00283211605932925,0.00283211605932925
"SL1344_0672",1.49811992699215,4.10025784568658,14.8842764440596,0.00048966548708992,0.00283211605932925,0.00283211605932925
"traR",2.26040347670006,3.45652544904657,14.8808777080765,0.000490276555644441,0.00283211605932925,0.00283211605932925
"arcA",-0.577103605456984,8.32394953094871,14.8711306438973,0.000492033517807357,0.00283483531360569,0.00283483531360569
"ccmF2",1.25597858881531,4.79850626707752,14.8438582225388,0.000496985253083546,0.00285961671800428,0.00285961671800428
"SL1344_4054",1.10674326399187,5.13091528127486,14.83687308018,0.000498262035620006,0.00286321556677849,0.00286321556677849
"wcaC",2.11178709982922,3.21020934122211,14.804312251541,0.000504259958065062,0.00289389918492691,0.00289389918492691
"visC",-0.614642885924062,7.00533847169515,14.7836372268077,0.000508108323552824,0.00291218277749441,0.00291218277749441
"nanT",1.20407568043352,5.17677416703973,14.7765462842868,0.000509435398021613,0.00291598699180079,0.00291598699180079
"pagN",0.946454504418009,5.87992739343018,14.7618248287113,0.000512202332112859,0.00292801229124594,0.00292801229124594
"rfaH",-0.564542674933837,7.46731005985069,14.753841157957,0.000513709574055299,0.00293281465915207,0.00293281465915207
"SL1344_1504",1.05434436133782,5.3757174160025,14.7498562494323,0.000514463654353934,0.00293331027826186,0.00293331027826186
"gabT",0.825452889359343,6.37490051432268,14.7333251815225,0.000517604510373356,0.00294739563160787,0.00294739563160787
"ybjY",0.604945464236968,6.82510657097173,14.7129445753935,0.000521504910033272,0.00296193227972386,0.00296193227972386
"comB",2.54439371325067,3.64164231852806,14.7130088625844,0.000521492557768986,0.00296193227972386,0.00296193227972386
"fljA",1.56003921935206,3.94299064557738,14.6989857778697,0.00052419437568458,0.00297336577485085,0.00297336577485085
"dcuB",1.26082520919991,4.83532917251479,14.6611348179725,0.000531561813753543,0.00301127027482033,0.00301127027482033
"yfeY",-1.00140315498055,5.37691948427968,14.644033501002,0.000534926578955926,0.00302643145571461,0.00302643145571461
"ybjG",0.656446650262682,6.22403591798718,14.6209310699487,0.00053950816827269,0.00304842918730944,0.00304842918730944
"frr",-0.603040461188528,9.98251526718811,14.5890962777023,0.000545890144331387,0.00308053026249137,0.00308053026249137
"sciJ",1.61853274245565,4.14350699238258,14.5748629085449,0.000548769507765094,0.00308858645201223,0.00308858645201223
"otsA",1.11830826536973,5.51683201009607,14.5716311929707,0.000549425524448036,0.00308858645201223,0.00308858645201223
"prlC",-0.548395611804695,7.73565900045201,14.5770382874797,0.000548328390329964,0.00308858645201223,0.00308858645201223
"ygbJ",2.03221321325774,3.32828109211398,14.5656168503279,0.000550648621216444,0.00309150873418581,0.00309150873418581
"acpS",-0.916339531397873,5.29072755564549,14.554196131126,0.000552979168235203,0.00309668334211713,0.00309668334211713
"mutL",-0.542379272942782,7.02328696084896,14.5549291114852,0.000552829278874486,0.00309668334211713,0.00309668334211713
"ftsH",-0.595067247772275,10.4396408197656,14.4873794237749,0.000566826281983791,0.00316624459419369,0.00316624459419369
"SL1344_3617",0.984022101122119,5.41493769826688,14.487307752253,0.00056684133203604,0.00316624459419369,0.00316624459419369
"mviM",-0.990132256967865,5.46239164878429,14.4722342340836,0.000570016048136956,0.00317993724315997,0.00317993724315997
"aefA",0.534693282712193,8.40651848877805,14.4215896613202,0.000580822079260884,0.00323201754484917,0.00323201754484917
"rseC",-0.932238747076334,5.17976157941176,14.4241999328514,0.000580259823804566,0.00323201754484917,0.00323201754484917
"SL1344_3545",-0.526929955213379,7.69529632350981,14.4166776200805,0.000581881713171655,0.0032338204944407,0.0032338204944407
"SL1344_0645",1.83856339660029,3.47548065244466,14.384477452226,0.000588879199334242,0.00326857697004208,0.00326857697004208
"yhjA",2.02595505058291,3.50274481552593,14.3765968922842,0.000590605361767644,0.00327325925591307,0.00327325925591307
"gtrAb",1.28183472692251,5.16605855245449,14.3918879622123,0.000591211976613963,0.00327325925591307,0.00327325925591307
"ybiV(1)",-0.648582530509745,6.90377588369772,14.3635645452596,0.000593471815924001,0.00327953602038617,0.00327953602038617
"SL1344_2329",1.39393671848044,4.17043947618509,14.3602930620031,0.000594193701261864,0.00327953602038617,0.00327953602038617
"yiaM",2.5944474793935,3.09606412743594,14.3585271331093,0.000594583759837984,0.00327953602038617,0.00327953602038617
"fruR",0.67768986818359,6.60009174980386,14.3473266646139,0.000597064082424405,0.00328908985756602,0.00328908985756602
"yjfP",-0.734480486474853,6.01280199007795,14.3255023328865,0.000601928766524088,0.00331173824485593,0.00331173824485593
"wcaI",1.89597393269698,4.03273482372826,14.3159807360636,0.000604064365199917,0.00331518969964898,0.00331518969964898
"vacJ",-0.597731117306815,8.33573890180284,14.3170460698941,0.000603825020866557,0.00331518969964898,0.00331518969964898
"suhB",-0.446713098155618,9.3071211859722,14.3072648277887,0.000606026334897126,0.00332181018479771,0.00332181018479771
"STnc2070",-1.22412443528317,7.35503650395255,15.6572494540055,0.000608249324748897,0.00332984312776606,0.00332984312776606
"ydfG",-0.650580514591207,6.27152792059232,14.2898343338237,0.000609970374489989,0.00333511164957461,0.00333511164957461
"yieF",-0.758298441912299,5.80744809572812,14.2822884860226,0.000611686266888285,0.00334033891831168,0.00334033891831168
"ybeY",-0.716149945526795,6.76261942127668,14.1927320376588,0.000632448439070266,0.00343664195074523,0.00343664195074523
"ydgC",-0.891602488117922,5.53343547241441,14.1953039645635,0.000631841819299734,0.00343664195074523,0.00343664195074523
"gcp",-0.596094283849945,7.45435459692264,14.1983362941222,0.000631127404442592,0.00343664195074523,0.00343664195074523
"SL1344_P1_0019",1.63910509683519,3.87315576222075,14.1958728524654,0.000631707724036453,0.00343664195074523,0.00343664195074523
"dnaA",-0.486491016918616,8.0282818907043,14.1812140965203,0.000635172707138679,0.00344457514040335,0.00344457514040335
"StyR-44e",-0.499553389461385,12.0710443912815,14.1799370345688,0.000635475532044384,0.00344457514040335,0.00344457514040335
"SL1344_P1_0072",-0.532085805733281,8.86760450366988,14.1586736442096,0.000640540312757834,0.00346775272768896,0.00346775272768896
"pduS",2.08317692207724,3.31623879579066,14.1221723999837,0.000649335214096646,0.00351104255986329,0.00351104255986329
"thrS",0.420183223735083,8.80557476019527,14.1165184535768,0.000650708992597198,0.00351414831874359,0.00351414831874359
"accA",-0.60517450353635,7.45321291348363,14.0897513874217,0.000657254948446184,0.00354514448266187,0.00354514448266187
"cysC",1.28563979446801,5.15838339777934,14.1427932206371,0.000659199613920304,0.00354850507195367,0.00354850507195367
"iolI2",2.12138793549055,3.85488473883809,14.080667278662,0.000659492412144256,0.00354850507195367,0.00354850507195367
"csrA",-0.492664652652056,9.72620180357188,14.0710419193234,0.000661872049208739,0.00355695541359611,0.00355695541359611
"gpE",3.89745036265828,2.85007924965215,14.0474356993726,0.00066774694470978,0.00358414599382685,0.00358414599382685
"yafE",0.63866429871872,7.95604872230804,14.010855153035,0.000676960828257101,0.00362917048904661,0.00362917048904661
"yaiY",1.62936373861157,3.71606749078177,14.0009383621656,0.000679481942798475,0.00363824923330341,0.00363824923330341
"gshB",-0.633470608025417,7.07286782008826,13.9938844894293,0.000681281316407872,0.00364344606682361,0.00364344606682361
"proP",-0.626437949771885,8.60997837214369,13.9682072387997,0.000687874344467894,0.0036742352591505,0.0036742352591505
"spaO",1.47967734949197,4.81015094051443,13.949734047093,0.000692659666278107,0.00369082653691946,0.00369082653691946
"lexA",-0.502856131749149,9.19739711926492,13.9529345324169,0.000691828073452267,0.00369082653691946,0.00369082653691946
"adh",0.644217606432625,7.01983331452907,13.883386175858,0.000710141227020158,0.00377939568278525,0.00377939568278525
"yhbS",-0.776456198382141,5.92678558075196,13.8757959153357,0.000712170912152722,0.00378561466725921,0.00378561466725921
"ybiK",-0.699659285194688,6.19410620384659,13.8562851324984,0.000717416653096837,0.00380889324518562,0.00380889324518562
"yggG",-0.573124571616252,6.77941675697944,13.8194775865512,0.00072742534175473,0.00385737249982364,0.00385737249982364
"SL1344_2342",2.21405753046681,3.39071711495479,13.8032486242548,0.000731885499710736,0.00387634777919084,0.00387634777919084
"cpsB",1.77656397812692,3.83007071452581,13.7802992474082,0.000738242437014596,0.00390531137559105,0.00390531137559105
"ygdI",-0.797243124726355,6.09781610745418,13.7762814139561,0.000739361411466288,0.00390652976539159,0.00390652976539159
"clcA",0.723261078572321,6.37254894549846,13.7526003157859,0.000745993483860334,0.00393683956188479,0.00393683956188479
"SL1344_0326",1.82739390572721,3.73517925076375,13.7332202698437,0.000751468200084164,0.00395684088858153,0.00395684088858153
"sadA",0.643448924752872,7.29569198213327,13.7328128747249,0.000751583744760141,0.00395684088858153,0.00395684088858153
"SL1344_2727",0.991942593818021,5.4844181073421,13.700017971127,0.000760947393509671,0.00399791118705553,0.00399791118705553
"gppA",-0.47151072239752,8.34231240987441,13.6991261951364,0.000761203745124085,0.00399791118705553,0.00399791118705553
"yhbH",-0.740170946071861,5.90179317796853,13.6728089043954,0.000768810565513835,0.00403304444629931,0.00403304444629931
"nfo",-0.676953946989744,6.22125041886335,13.6663996490276,0.000770675358800709,0.00403800819700586,0.00403800819700586
"dapD",-0.552804963811416,7.46949953209003,13.6569134769561,0.00077344424664465,0.00403934808881312,0.00403934808881312
"pagK",0.826115420240471,6.35236777648423,13.6499690702379,0.000775477950025844,0.00403934808881312,0.00403934808881312
"SL1344_2310",2.27011159423226,3.27604431662454,13.6607149447291,0.000772333377226625,0.00403934808881312,0.00403934808881312
"SL1344_2600",-0.905368101536053,5.03395014502127,13.6527723378601,0.000774656314075628,0.00403934808881312,0.00403934808881312
"melB",1.03944341270693,5.21010476927757,13.649807176848,0.000775525429244375,0.00403934808881312,0.00403934808881312
"bioDb",1.24045119255519,4.94869730815941,13.6349172621761,0.000779905541841574,0.00405735474785273,0.00405735474785273
"yjgD",-0.652574368029654,7.31173327878459,13.6304494576164,0.000781224958391348,0.00405941479561272,0.00405941479561272
"dxs",-0.539282553442034,7.25586863968768,13.6252978061294,0.00078274928094077,0.00406253345810582,0.00406253345810582
"damX",-0.529080679951382,8.40554186959532,13.5800822443307,0.000796264973420136,0.00412780757447514,0.00412780757447514
"sseI",1.49224608989929,4.11626182452339,13.5682128075141,0.000799854029998867,0.0041366568422059,0.0041366568422059
"frdC",1.86193784933488,3.88216892678756,13.5686593112171,0.000799718705340824,0.0041366568422059,0.0041366568422059
"ahpC",-0.669409339326771,11.6792635567709,13.5593919490587,0.00080253243407348,0.00414563170409755,0.00414563170409755
"tyrA",0.630087623826694,8.14415913074087,13.5336261897716,0.000810410970672394,0.00418141622896226,0.00418141622896226
"apeE",0.715837487258203,5.8503464582634,13.5120513565355,0.000817071466067174,0.00420098966646935,0.00420098966646935
"ytfN",-0.495105576381021,8.61030469808025,13.5129356289672,0.000816797333016713,0.00420098966646935,0.00420098966646935
"SL1344_4434",1.66052297182424,4.17936379229544,13.5158013041674,0.000815909619509863,0.00420098966646935,0.00420098966646935
"yhdJ",0.701711321245609,6.23549296708701,13.4791115830337,0.000827353330722823,0.00424888462833823,0.00424888462833823
"hypA",2.1188713131874,3.78577600604421,13.4683466931589,0.000830743337891895,0.00426131588491572,0.00426131588491572
"yrdA",0.611067868639699,8.2543428796766,13.4568031968222,0.000834395001779633,0.00427505877368679,0.00427505877368679
"tpx",-0.503596926321762,9.14351544812997,13.4440463948396,0.000838450400393164,0.00429083580922974,0.00429083580922974
"yehT",1.16081967563615,5.10159607915181,13.436300301927,0.00084092314186663,0.00429848619958803,0.00429848619958803
"ygdL",-0.471517908731567,7.70114733517823,13.411571630218,0.000848869312079674,0.00433406445517102,0.00433406445517102
"SroG",-0.544103386031153,10.4190804344101,13.3775025143255,0.000859948291515709,0.00438553676276456,0.00438553676276456
"avrA",0.843116644402773,7.31832979115786,13.6416785563408,0.000866902593336074,0.00441587925875479,0.00441587925875479
"SL1344_2326",-0.527072126659457,7.29804835945579,13.3533090578592,0.000867909368724608,0.00441589072327937,0.00441589072327937
"thiJ",-0.845068100717778,5.31496292170506,13.3341262503151,0.000874277504319515,0.00444314902773247,0.00444314902773247
"glyQ",0.61051220562854,7.9095283435531,13.3190422073453,0.000879319961330727,0.00446361495382203,0.00446361495382203
"yfgJ",-1.24073908627072,4.50183228382924,13.2839322004135,0.000891177421623526,0.00451858817238411,0.00451858817238411
"moeB",-0.909888633644778,5.07687301651982,13.2325196322484,0.000908849314452072,0.00460288201190243,0.00460288201190243
"xylA",1.10274534055618,5.26773231367173,13.2178744010476,0.000913951397549497,0.00462339510198802,0.00462339510198802
"STM3026",1.15933470024298,5.26313421070484,13.1996675236944,0.000920336914019753,0.00464178327946851,0.00464178327946851
"yhjS",0.552483608485081,7.03208865332451,13.1984827056863,0.000920754099112042,0.00464178327946851,0.00464178327946851
"yihZ",-1.01758116007643,5.21117856911293,13.2012689502338,0.000919773357680106,0.00464178327946851,0.00464178327946851
"SL1344_1459",-0.873961338594697,6.59281729436491,13.3859943782722,0.000925575816568688,0.00466074603623821,0.00466074603623821
"stpA",-0.714526704363195,9.68711550478646,13.2796469723748,0.000950006479624259,0.00477829346044421,0.00477829346044421
"SL1344_3590",-0.858890384570948,5.72581086933879,13.1044929268374,0.00095450012728381,0.00479540863947386,0.00479540863947386
"yaeH",-0.625321779655497,7.21291477890222,13.097359680606,0.000957114553812517,0.00480305431342446,0.00480305431342446
"dfp",-0.500004482612765,7.89347691835053,13.0764002470722,0.000964840747418381,0.00483420772656323,0.00483420772656323
"fre",-0.508729883525248,8.23698952925865,13.0745609580764,0.000965521925369089,0.00483420772656323,0.00483420772656323
"ompX",-0.668684102905026,11.8278716294762,13.0642322335189,0.000969356694113245,0.00484386792825456,0.00484386792825456
"STnc1590",-0.895298384901041,7.07391436241962,13.4943404123654,0.000969655090278437,0.00484386792825456,0.00484386792825456
"sgaE",1.19715609740522,4.37070992290147,13.0337853534638,0.000980755608654222,0.00489375897348917,0.00489375897348917
"SL1344_2202",-0.463794788461863,7.21840136145905,13.0305702928416,0.000981967605354801,0.00489425123938742,0.00489425123938742
"fucO",1.27037824072642,4.77457135183851,13.0270742113079,0.000983287353336322,0.00489527882816135,0.00489527882816135
"SL1344_2666",1.73083142246298,3.77318370894381,13.0212857783628,0.000985476610502142,0.0049006280314111,0.0049006280314111
"yidC",-0.560160369855784,9.02381746226381,13.0107954931055,0.000989457427799517,0.00491486424023353,0.00491486424023353
"yadR",-0.595870774106977,9.6375363733025,12.9994295015966,0.000993789924106579,0.00493081321261007,0.00493081321261007
"ccmA1",2.23862968271298,3.87888550203727,13.2054322249976,0.0010003510504773,0.0049577713843272,0.0049577713843272
"thrC",-0.533260190780518,7.86213035139297,12.976988764852,0.00100240343338682,0.00496234852834289,0.00496234852834289
"SL1344_P1_0033",1.52143623607551,4.34008881710587,12.9609037676343,0.00100862638004889,0.00498753832024173,0.00498753832024173
"ccrB",-0.736741757467838,6.10209010485167,12.9406239768402,0.0010165309998477,0.00502097783745,0.00502097783745
"guaC",-0.524438866882766,8.93330789901074,12.9111014428485,0.00102815659211663,0.00507270076200303,0.00507270076200303
"SL1344_0348",1.60139285632766,4.46359643932437,12.9043197900387,0.00103442491738579,0.00508650104790599,0.00508650104790599
"groEL",-0.613746995921584,12.3476089860514,12.8967171771172,0.00103387224693216,0.00508650104790599,0.00508650104790599
"tlpA",-0.575336942877805,6.93900038860956,12.8964797662279,0.00103396686713117,0.00508650104790599,0.00508650104790599
"pilM",2.19784393891201,3.39327144432805,12.8860667110697,0.00103812609685716,0.00509899700757997,0.00509899700757997
"mraZ",-0.508669362698198,9.38085295066676,12.8679244648956,0.00104541525511041,0.00512382952732431,0.00512382952732431
"SL1344_2729",1.20304804036386,5.25938927387313,12.8676821370454,0.00104551298589852,0.00512382952732431,0.00512382952732431
"fba",-0.585661504588241,9.24108806856675,12.8389529952953,0.00105716881290713,0.00517482028429758,0.00517482028429758
"pyrB",1.19279572656329,4.40646088791931,12.8362515509404,0.00105827193712091,0.00517482028429758,0.00517482028429758
"smpB",-0.534001107051282,7.69267836834614,12.7787600301311,0.00108204192403522,0.00528517366450978,0.00528517366450978
"yiaK",2.3393938556417,3.49213045137025,12.7700912305394,0.00108567520054665,0.00529703460777254,0.00529703460777254
"gudD",1.06160238274165,4.82342350598191,12.7592624439253,0.0010902320692399,0.00531337048379003,0.00531337048379003
"menD",0.844982572462645,5.19327059031656,12.7502158502725,0.00109405461859881,0.00532020365415971,0.00532020365415971
"dppF",0.88287347853602,5.63829427576251,12.7515837909403,0.00109347569216963,0.00532020365415971,0.00532020365415971
"SL1344_2884",-0.71917144105881,6.46251549117101,12.7472702755393,0.00109530232643828,0.00532038566521842,0.00532038566521842
"rplL",-0.855157555747331,12.6291301760851,13.001742247087,0.00109753091740876,0.0053253266147118,0.0053253266147118
"wcaK",1.92821958533829,3.42715610756062,12.7264980575307,0.0011041443953533,0.00535150910912141,0.00535150910912141
"SL1344_4364",0.936995258278533,4.89702366601572,12.7167878605723,0.00110830381090313,0.00536575281137685,0.00536575281137685
"cafA",-0.47641889582588,7.65538657037234,12.6863076551961,0.00112146914300132,0.00542351853975114,0.00542351853975114
"trmB",-0.424821553401037,8.43947179471805,12.6563994427079,0.00113454973936857,0.00548074797171896,0.00548074797171896
"srgA",0.848178534846363,5.1428685484504,12.6120407444693,0.00115425105130968,0.00556979980412442,0.00556979980412442
"CsrB",-0.564020274230818,12.87315140606,12.6086333394039,0.00115577942939513,0.00557105961800548,0.00557105961800548
"SL1344_1607",1.09724684949236,4.78740282593288,12.6001728382046,0.00115958370018954,0.00558327485874396,0.00558327485874396
"fis",-0.546580631767473,9.16877703232157,12.5967302507328,0.00116113548520101,0.00558462975157946,0.00558462975157946
"alkA",1.50527944326582,4.1002145021966,12.59221500912,0.00116317414142577,0.00558583786377977,0.00558583786377977
"soxS",-0.790726428824931,7.29687343874824,12.7859584202435,0.00116392799891316,0.00558583786377977,0.00558583786377977
"ybeX",0.751994823479924,7.83230685680753,12.8283596007111,0.00117104547379792,0.00561386685148926,0.00561386685148926
"yciK",0.79749400692383,6.25277867322922,12.5559329503654,0.00117969502339717,0.00564917137565792,0.00564917137565792
"hpaX",1.400509149775,4.46519964443035,12.545846824493,0.00118433205249091,0.0056652053348749,0.0056652053348749
"SL1344_2922",1.4983896578463,4.47256127483038,12.5266465632621,0.00119321309127178,0.0057014834230769,0.0057014834230769
