"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"ygaF",1.61288727636559,4.0897259249103,6.57194569084419,0.0153581506503434,0.0520777657605033,0.0520777657605033
"SL1344_2881",1.77783264974956,3.50179275444649,6.53660953685333,0.015365073291941,0.0520777657605033,0.0520777657605033
"asnA",-0.388302512395793,7.9248355111357,6.5197738505235,0.0153611578150664,0.0520777657605033,0.0520777657605033
"rplM",-0.474054518227358,10.5117160022536,6.51580577170134,0.0153897892606484,0.0521213509936906,0.0521213509936906
"zur",-0.424508232611902,6.93508901085017,6.50785488886875,0.0154473324661288,0.0522759611401866,0.0522759611401866
"SL1344_0961",1.05192802563326,4.04452596838852,6.50508945005394,0.0154674014555105,0.0523036129218648,0.0523036129218648
"SL1344_4425",-0.401311759211993,7.52146932451824,6.49611518237138,0.0155327231095461,0.0524841282010489,0.0524841282010489
"ssaV",1.04779528501209,5.17325202457213,6.56087037534693,0.0156182334163623,0.0527325300294383,0.0527325300294383
"treF",0.514654455685403,6.18627714552787,6.47885111028204,0.0156592261723975,0.0528303593659705,0.0528303593659705
"SL1344_4147",1.33540781302744,3.57550762804467,6.46797723824019,0.0157394773412643,0.0530603852700904,0.0530603852700904
"SL1344_2738",0.639559646363603,5.1080666750531,6.44098104396448,0.0159406467361403,0.053697381649098,0.053697381649098
"cysU",-0.650157384523571,5.10109269728563,6.41812815334485,0.0161131189123635,0.0540854606264711,0.0540854606264711
"csrA",-0.332120610844883,9.72620180357188,6.42036223538557,0.0160961693219653,0.0540854606264711,0.0540854606264711
"rpoD",-0.334304123487889,9.48566631842749,6.41756838054393,0.0161173688400084,0.0540854606264711,0.0540854606264711
"rpmB",-0.455681413983623,11.5408897297668,6.42036195401186,0.0160961714554818,0.0540854606264711,0.0540854606264711
"yjbC",-0.438294600040726,7.04402965365435,6.42032256266669,0.0160964701434217,0.0540854606264711,0.0540854606264711
"rplU",-0.327989140946181,11.4378656549891,6.41544355830303,0.0161335120521548,0.0540983363701546,0.0540983363701546
"SL1344_3598",0.847231512161164,4.72056168508937,6.40669775816525,0.0162001424569511,0.0542803553664308,0.0542803553664308
"nagD",0.473366704551422,7.16586406242432,6.40374736233519,0.0162226874383297,0.0543144965566621,0.0543144965566621
"SL1344_1873",0.569916123304414,6.14488679901428,6.39863698533782,0.0162618180571291,0.0543213922333886,0.0543213922333886
"codA",0.596827208339268,6.34757827923824,6.40400442842951,0.0162522949377399,0.0543213922333886,0.0543213922333886
"uhpC",-0.53695504993219,6.25446013722001,6.39898184432365,0.0162591742251522,0.0543213922333886,0.0543213922333886
"pdxJ",-0.675602277768737,4.93836657217435,6.38923332693769,0.0163340902495223,0.0545213824881549,0.0545213824881549
"pflA",-0.295039057692222,8.19720875422884,6.37550157191723,0.0164402521880619,0.0547925311741623,0.0547925311741623
"pilM",1.66709370222823,3.39327144432805,6.37639677122289,0.0164333085524415,0.0547925311741623,0.0547925311741623
"ydiY",-0.301347958253371,8.40040771060246,6.36756913683693,0.0165019194241809,0.0549563922641661,0.0549563922641661
"pgpA",-0.537360753913072,6.6462291754113,6.35591914074472,0.0165929421333305,0.0552176938819993,0.0552176938819993
"ydgH",-0.334191056095861,7.59370211304074,6.34941732323667,0.0166439780397657,0.055328416503638,0.055328416503638
"yobA",-0.459599261988572,6.20775213528628,6.34847530517118,0.0166513864955216,0.055328416503638,0.055328416503638
"pduN",2.19975585030602,2.94794569302756,6.34451196282768,0.0166825951888365,0.0553902480741126,0.0553902480741126
"yhbJ",-0.386857081479496,7.04586691056535,6.33177720131628,0.0167833029187797,0.0556825657592118,0.0556825657592118
"lctD",1.21003477100419,3.5101171951131,6.31524783921386,0.0169150027568331,0.0560771886267256,0.0560771886267256
"folD",-0.39984313281897,7.17450166719397,6.30946967129896,0.0169613049918373,0.0561460065844254,0.0561460065844254
"6S RNA",-0.606971995433658,16.5704777820164,6.30969932357485,0.0169594620977038,0.0561460065844254,0.0561460065844254
"tsaA",-0.387445066467142,9.82702882825423,6.30386863991609,0.0170063189626931,0.0562526547479301,0.0562526547479301
"yqjG",-0.744660941411026,4.96361411084153,6.27764233607361,0.0172188228234577,0.0569127407006918,0.0569127407006918
"yafK",-0.422451130558294,7.3842395818889,6.27568285454828,0.017234815114498,0.0569228003330828,0.0569228003330828
"SL1344_P1_0072",-0.352993171299886,8.86760450366988,6.26950357764099,0.0172853528029604,0.0570468550464069,0.0570468550464069
"stdC",1.56584680225512,3.48899252760125,6.26702353487328,0.0173056811941855,0.0570710986718976,0.0570710986718976
"add",-0.410864674180586,6.73023724542216,6.26484702356185,0.0173235429629881,0.0570871775601916,0.0570871775601916
"ycdZ",-0.408666857540257,7.17698845101494,6.25945695348579,0.0173678632610667,0.0571903572252055,0.0571903572252055
"nupC",-0.506779212194043,6.10545649203143,6.25756599823566,0.0173834409218731,0.0571988071052053,0.0571988071052053
"sitB",1.15092255319404,5.21889121212869,6.41409912503357,0.0174257787434083,0.057295230632777,0.057295230632777
"kgtP",0.616968706482922,8.02909029797789,6.42238285533242,0.017466700483831,0.057383760833833,0.057383760833833
"murB",0.444065774592413,8.54589558452069,6.24602897702641,0.017478811591561,0.057383760833833,0.057383760833833
"rph",-0.359104271919006,7.7551770394283,6.22880976283203,0.0176222112215058,0.0578113735296563,0.0578113735296563
"uppS",-0.41108757555737,7.6749520481687,6.22313770066894,0.0176697265008715,0.0578377644808867,0.0578377644808867
"trpH",-0.491308377227433,5.8040808311375,6.22406250438124,0.0176619698800029,0.0578377644808867,0.0578377644808867
"exuT",0.937162168167194,5.04313924080183,6.25883969479796,0.017664176194131,0.0578377644808867,0.0578377644808867
"valS",-0.364880004425257,9.31062692980751,6.20358743716226,0.0178345685055216,0.0583339011534768,0.0583339011534768
"SL1344_0341",1.38237582114417,3.87676050299621,6.22353705373721,0.017910320696926,0.05853811879828,0.05853811879828
"yciN",-0.527749920994276,7.44089184626366,6.23481379712983,0.0180219595256702,0.0588592377970627,0.0588592377970627
"iolD",0.701989627358557,4.56169447613535,6.17559937997283,0.0180734661159454,0.0589836355201901,0.0589836355201901
"yghJ",1.19347559637187,3.98228900119133,6.17048330070664,0.0181175095984596,0.0590835105302882,0.0590835105302882
"ndk",-0.341255540797758,8.65470565774553,6.14707292495582,0.0183205367820947,0.0597013192691537,0.0597013192691537
"trxB",-0.410242073502017,8.65326500023885,6.14548802518653,0.0183343708277932,0.0597021438214658,0.0597021438214658
"SL1344_1607",0.792950129077609,4.78740282593288,6.13609323610105,0.0184166078411237,0.0597494736741111,0.0597494736741111
"SL1344_1947",0.787611385181761,5.31309023581432,6.14122396626328,0.0183716466449968,0.0597494736741111,0.0597494736741111
"bapA",0.475287217486427,7.13587008058773,6.13887218515244,0.0183922407764203,0.0597494736741111,0.0597494736741111
"tufA",-0.456179425095949,12.7302800290791,6.13606397399522,0.0184168646106507,0.0597494736741111,0.0597494736741111
"gntR",0.538932922413915,7.08848200629488,6.18581476026189,0.0183875159755522,0.0597494736741111,0.0597494736741111
"yaeL",-0.315293664993169,8.79660538083739,6.11946471954888,0.0185631481500887,0.0601796454777212,0.0601796454777212
"SL1344_4501",0.582770571695923,5.36724865962733,6.11438058978589,0.018608204758782,0.0602812587469459,0.0602812587469459
"ada",0.671751752550714,5.27155440416879,6.09833076262305,0.0187512222763259,0.0606551678636709,0.0606551678636709
"SL1344_2789",0.939530714631986,5.06827562627551,6.15035591868275,0.0187503163123073,0.0606551678636709,0.0606551678636709
"dcm",0.521698123354963,6.66168914249211,6.08342028074158,0.0188851569141213,0.0609709343986513,0.0609709343986513
"yjdC",-0.505046874376957,5.622810928863,6.08283351984816,0.0188904487377077,0.0609709343986513,0.0609709343986513
"stbA",-0.373839822670988,6.4381267183861,6.08428601456575,0.018877352054692,0.0609709343986513,0.0609709343986513
"prpE",0.990647761459174,4.79419348608782,6.07860800836199,0.0189286049543011,0.0610492644013996,0.0610492644013996
"serA",-0.439862908503717,6.3407879602298,6.06627439757899,0.0190404563847912,0.0613649899322155,0.0613649899322155
"ydiM",1.07877435380304,3.62457157621018,6.05476993782012,0.0191454354976689,0.061658120474544,0.061658120474544
"STM3026",0.812262820470667,5.26313421070484,6.05174217429203,0.0191731684326595,0.0617022316471238,0.0617022316471238
"gst",0.393420756794561,7.95930383776757,6.04793303953301,0.0192081203495984,0.0617153375096065,0.0617153375096065
"ychN",-0.429838725599923,6.78643031737493,6.04845982735679,0.0192032825219485,0.0617153375096065,0.0617153375096065
"yjjV",0.769201876750127,4.64755751858164,6.04670995286123,0.0192193578368179,0.0617153375096065,0.0617153375096065
"yfcN",0.543776420683179,5.97704089507428,6.04264537302934,0.0192567537354454,0.0617791391161943,0.0617791391161943
"SL1344_P1_0065",0.701861434326194,4.85969298280582,6.04149696722343,0.0192673338781398,0.0617791391161943,0.0617791391161943
"gpD",0.619470714604018,5.50288058285718,6.03526302169201,0.019324876817343,0.0619042539225505,0.0619042539225505
"yjcB",-0.408475428537149,7.03593301938103,6.03422052294893,0.0193345178880031,0.0619042539225505,0.0619042539225505
"SL1344_0975",1.55327648368007,3.39121204861806,6.0320654165612,0.0193544649639163,0.0619230189092984,0.0619230189092984
"lpdA",-0.475666313286496,9.63895344742917,6.06054448577655,0.0194019755530255,0.0620298796589819,0.0620298796589819
"yicN",-0.511993454642495,5.82657130242799,6.02075398468865,0.0194595276454827,0.0621686653557719,0.0621686653557719
"cpdA",-0.409875274714207,6.89865420844154,6.01881664862791,0.0194775840306151,0.0621811615095017,0.0621811615095017
"idi",-0.389410893417506,6.34384598046937,6.00515255765572,0.0196054542388997,0.0625439599667658,0.0625439599667658
"citC",1.22462707335681,3.59271027898638,6.00355274082328,0.0196204850434837,0.0625465208492781,0.0625465208492781
"ynaJ",-0.595946769708459,7.14852294910908,6.09643679290024,0.0196825423210824,0.0626988811909263,0.0626988811909263
"SL1344_0234",0.455133403067635,7.16966780563616,5.98957150331756,0.0197523773343789,0.0628757789731568,0.0628757789731568
"lysP",-0.374421420959374,7.94542876942837,5.98654280918088,0.0197810753086807,0.0629215680585821,0.0629215680585821
"glpE",-0.459079947527334,6.32600845723392,5.97686906172236,0.0198730413694364,0.0631683946927277,0.0631683946927277
"SL1344_3870A",0.646555637466262,5.80791048161926,5.96043484310754,0.0200303443157865,0.0636223942284663,0.0636223942284663
"recQ",-0.310474319085502,8.42420005021108,5.95180603405969,0.0201134776366686,0.0638403232424513,0.0638403232424513
"fliS",-0.62612419242042,6.27097765279523,5.99084133063086,0.0201595850991966,0.0638944023764011,0.0638944023764011
"gltP",0.41357232366704,8.76316945748336,5.94783435915604,0.0201518682336283,0.0638944023764011,0.0638944023764011
"fabI",-0.35873186245461,9.84705853431417,5.94126741365747,0.020215519748047,0.064025522199146,0.064025522199146
"yadR",-0.401459100630998,9.6375363733025,5.93685023839941,0.0202584570389685,0.0640691921894285,0.0640691921894285
"SL1344_0706",1.02576680095029,3.88975804217244,5.9374687297407,0.0202524390123655,0.0640691921894285,0.0640691921894285
"ygjO",-0.323106205108289,7.53473863241188,5.91674961813466,0.0204551013027989,0.064603657703247,0.064603657703247
"rbfA",-0.425132730807686,6.48281687707173,5.91657230035142,0.0204568452053958,0.064603657703247,0.064603657703247
"frdA",0.588107006662858,5.6732087091478,5.91367923352071,0.0204853210647163,0.0646471438625219,0.0646471438625219
"ybdB",0.577345064078899,6.63764602026373,5.94890408540951,0.0205645803007461,0.0647114495362061,0.0647114495362061
"pagC",0.935995955940222,6.17774263324595,6.06173465314786,0.0205544461829324,0.0647114495362061,0.0647114495362061
"fliR",-0.606502362491191,4.93680163448908,5.9093358195287,0.0205281533139879,0.0647114495362061,0.0647114495362061
"cadC",-0.445751501001121,6.65989620392511,5.90673811422678,0.0205538168983555,0.0647114495362061,0.0647114495362061
"rcK",0.810087061961026,5.15485749580739,5.89449774716984,0.0206752137065971,0.0650130468198863,0.0650130468198863
"glnG",0.489402961688252,6.87407424024604,5.87741539398092,0.0208459367711657,0.0655030293395598,0.0655030293395598
"SL1344_0323",1.33664135194891,3.65679625085823,5.85740066644292,0.0210479185613558,0.0660904642826573,0.0660904642826573
"purC",-0.499521108178243,5.63262506970873,5.84921938113861,0.0211310930860156,0.0663042720957349,0.0663042720957349
"serB",-0.367925919130417,7.24125752137988,5.84459058610704,0.0211783096870048,0.0664050280913502,0.0664050280913502
"IstR",-0.518622134935774,6.87671477364642,5.86188101532547,0.0212253696485058,0.0665051496613198,0.0665051496613198
"pheS",-0.396306983788125,7.77024932513038,5.83580775670401,0.0212682156951365,0.0665445382176657,0.0665445382176657
"SL1344_1780",-0.971142122946398,4.44215227150706,5.83701207769973,0.0212558630686872,0.0665445382176657,0.0665445382176657
"spvB",0.800650872702777,4.9943962168395,5.83199275361161,0.0213073974431507,0.0666197149076035,0.0666197149076035
"yjjY",-0.420037967129963,7.09474173999821,5.82738509829992,0.021354824762958,0.0667205470205851,0.0667205470205851
"glpK",-0.439799120946643,5.89791697485162,5.82585890637273,0.0213705593969208,0.0667222862989091,0.0667222862989091
"polA",0.395326868822193,9.38431356985114,5.82289765774633,0.0214011250614589,0.0667702950817412,0.0667702950817412
"yebW",1.00742756007064,4.58359710557054,5.81643535599552,0.0214679934085685,0.0668839822991263,0.0668839822991263
"malG",0.648622513729189,5.01764476190577,5.81712954939615,0.0214607993950575,0.0668839822991263,0.0668839822991263
"fliJ",0.689774771831009,5.36109326324979,5.81222577313067,0.0215116740585839,0.0669726056384806,0.0669726056384806
"SL1344_1962",0.97665695703496,4.00735111002005,5.81051296811613,0.0215294746028695,0.0669805876533717,0.0669805876533717
"yhjR",-0.578126529971529,5.85835464926829,5.78868884325182,0.0217576926483229,0.0676427276393406,0.0676427276393406
"SL1344_2917",0.919322082389226,4.34455428498983,5.7819863939014,0.0218283082821593,0.0678143061543266,0.0678143061543266
"cysC",0.857952477388131,5.15838339777934,5.79109929857353,0.0218589577377914,0.0678615665362508,0.0678615665362508
"lpfB",1.14223181929299,3.51745572077846,5.76930639367853,0.0219625851465796,0.0681351618238277,0.0681351618238277
"dcoA",1.36011902365584,3.37098506005873,5.76696522992264,0.0219874754050241,0.0681642749509773,0.0681642749509773
"SL1344_P1_0091",-0.303208793540703,8.30404568955567,5.76257407271147,0.0220342431269541,0.0682611224708176,0.0682611224708176
"bioC",-0.649736093071821,6.21733799853615,5.80752444546386,0.0220543746437266,0.0682753738970578,0.0682753738970578
"qor",0.597028561149855,6.07285427815871,5.74181885377512,0.0222567647993304,0.0688534398718201,0.0688534398718201
"ybhB",-0.496655685176644,6.75814066600436,5.73361237271781,0.0223454219956977,0.0690790964086406,0.0690790964086406
"sciK1",1.22517914239186,3.72964306432348,5.73181898168295,0.0223648476869952,0.0690905624961566,0.0690905624961566
"pduO",1.30476800605106,3.50585007305634,5.72521880050903,0.0224364981025586,0.0691176213446724,0.0691176213446724
"cysI",0.751034360256976,4.98526559229676,5.72651679080784,0.0224223876374611,0.0691176213446724,0.0691176213446724
"udp",0.406404452446805,6.66698085719259,5.7268226314967,0.0224190642464376,0.0691176213446724,0.0691176213446724
"SL1344_4144",1.32653844503497,3.22199064089645,5.72801371271941,0.0224061265748744,0.0691176213446724,0.0691176213446724
"ycfC",-0.40330611083919,6.71993317875824,5.71664906441309,0.0225299026638617,0.0693567591809075,0.0693567591809075
"rhaB",1.11839870734755,4.69049411655623,5.79523947597117,0.0225584318976321,0.0693959878390417,0.0693959878390417
"xerD",-0.382820360992589,6.59916443273154,5.71245157720937,0.0225758068851082,0.0694008720747802,0.0694008720747802
"dcuC",0.472721903824363,5.78575819941205,5.70206065372131,0.0226898817741766,0.069702809419483,0.069702809419483
"SraG",-0.311244783862597,8.65859920076155,5.69611253385505,0.022755464396021,0.069855461930802,0.069855461930802
"SL1344_0699",1.41552006449195,3.3395273613222,5.69230413219454,0.0227975633025221,0.0698870908492937,0.0698870908492937
"fabF",-0.380935969122249,10.0321515278824,5.69277402453351,0.0227923644276861,0.0698870908492937,0.0698870908492937
"SL1344_3760",-0.560647588176496,5.10694932623174,5.6799747349644,0.0229344377457936,0.0702576922163823,0.0702576922163823
"glgC",0.669174158044589,5.40924418151612,5.67626711777511,0.0229757725147013,0.0702863576719743,0.0702863576719743
"StyR-44e",-0.315571715297809,12.0710443912815,5.67751696733825,0.0229618293777683,0.0702863576719743,0.0702863576719743
"engB",-0.370816833946528,9.64812451641574,5.66949728743548,0.0230514560982098,0.0704688463197013,0.0704688463197013
"queA",-0.264709223377496,8.32342215480612,5.66603793500033,0.0230902348138618,0.0705383406822353,0.0705383406822353
"lpxD",-0.333022798035161,9.1174420272194,5.66286520147096,0.0231258630322248,0.0705981207567085,0.0705981207567085
"STnc1400",-0.793970871460157,6.02216534730972,5.80765858909886,0.0231837658110589,0.0707257699551803,0.0707257699551803
"RyhB-2",1.35492629462626,3.57666719628537,5.66734898446262,0.0232912355963912,0.0710043492938528,0.0710043492938528
"fliA",-0.397379085579682,8.65465322953542,5.64450539651846,0.0233332134749477,0.0710830259430838,0.0710830259430838
"ybiJ",0.543713580666596,7.40049278993636,5.68765348574341,0.0233583567386969,0.0711103436449527,0.0711103436449527
"ispH",-0.400961324443995,7.87198161765636,5.63471302795767,0.0234446328401548,0.0712228046256202,0.0712228046256202
"oraA",-0.455015371939963,5.56794567260224,5.63560373936523,0.0234344742475598,0.0712228046256202,0.0712228046256202
"mltB",-0.388965741892997,6.72836929277905,5.63335723668145,0.0234601048903317,0.0712228046256202,0.0712228046256202
"SL1344_3757",-0.59491600309363,5.47716992120569,5.63396278289061,0.0234531931304477,0.0712228046256202,0.0712228046256202
"oadA2",1.42042933280198,3.72680028690283,5.6220791970988,0.0235892397032595,0.0715654228678598,0.0715654228678598
"nudH",-0.32795567650225,7.18834677625781,5.61747708978734,0.0236421565725206,0.0716764967536554,0.0716764967536554
"kdtA",-0.29766623995383,8.21590531093882,5.61422788603668,0.023679595075592,0.0717405237438336,0.0717405237438336
"rnc",-0.359024912708167,6.89556199220405,5.6111663986128,0.0237149297341275,0.071786978579504,0.071786978579504
"ilvX",0.680585601794965,4.77597860117881,5.61007080226724,0.0237275886888124,0.071786978579504,0.071786978579504
"ligT",-0.51426212160858,5.70373781613955,5.60777522519091,0.0237541365705131,0.071795913981745,0.071795913981745
"rbsR",0.423966532773039,7.96789057813321,5.60699161329677,0.0237632062883164,0.071795913981745,0.071795913981745
"rnk",-0.40376088816886,6.30119010633091,5.60346382299536,0.0238040845475515,0.0718700244993382,0.0718700244993382
"syd",-0.377944045190443,7.37460096426698,5.60046634930649,0.0238388779590401,0.0719256743362666,0.0719256743362666
"tatE",-0.716503601304264,4.88894157931389,5.59008426190008,0.0239598177526648,0.0722409868592006,0.0722409868592006
"yaaU",0.591339150985281,5.63873243735915,5.5855727141582,0.0240125804666381,0.072300892966672,0.072300892966672
"secF",-0.391860778320541,9.06435320199871,5.58606077584502,0.0240068664662071,0.072300892966672,0.072300892966672
"rfbU",0.452968297138176,6.40454910934667,5.58119866055841,0.0240638560549145,0.072405688718278,0.072405688718278
"yhdJ",0.460453515595879,6.23549296708701,5.57315031106429,0.0241585161636174,0.0726407914194678,0.0726407914194678
"SL1344_0338",0.615317378610615,5.69652663982101,5.55947604568924,0.0243202766470536,0.0730272787844587,0.0730272787844587
"SL1344_3107",0.834531084520302,4.10584169570871,5.5607558051406,0.0243050877184933,0.0730272787844587,0.0730272787844587
"flgB",-0.445053872166762,7.59629970833703,5.55364146807969,0.0244988979361886,0.0735134166057918,0.0735134166057918
"ygcY",1.11088390767003,4.1991266265418,5.53589309815254,0.0246020323344063,0.073726244954943,0.073726244954943
"soxS",-0.516704418740718,7.29687343874824,5.5793699017043,0.0246033670038447,0.073726244954943,0.073726244954943
"rfaC",-0.449283431229719,6.45249866327418,5.52813517563982,0.0246954956278887,0.0739519065260208,0.0739519065260208
"SL1344_3098",1.10583452567262,4.33469380399095,5.55072585945184,0.0247833398019694,0.074164439597997,0.074164439597997
"ydfG",-0.398811909819636,6.27152792059232,5.5177162860829,0.024821626214145,0.0742284822023004,0.0742284822023004
"pilQ",1.27474445524565,4.00454181561035,5.50631086419819,0.0249605052996566,0.074593053227254,0.074593053227254
"GlmY",-0.421455137682217,10.4484392936831,5.50379978720123,0.0249911952759255,0.0746340315441361,0.0746340315441361
"topA",-0.279164343422697,8.61681500273001,5.48195412256135,0.0252599318111253,0.0753342335425419,0.0753342335425419
"SL1344_2723",1.52407876063021,3.51140258022061,5.48317756991485,0.0252447984643791,0.0753342335425419,0.0753342335425419
"ppc",-0.311673216789128,7.76134564510737,5.4691562531936,0.0254188284304248,0.0757567252746762,0.0757567252746762
"fimW",1.01257745120491,3.60542535015562,5.45850534852783,0.0255518997343023,0.0759867949024621,0.0759867949024621
"SL1344_2202",-0.298705968774918,7.21840136145905,5.45744684731945,0.0255651659828802,0.0759867949024621,0.0759867949024621
"eutP",2.35134116427762,3.02447783222401,5.47961589451685,0.0255341686113063,0.0759867949024621,0.0759867949024621
"rpoC",-0.370529465433395,11.5318100610984,5.46074653656916,0.0255238355809054,0.0759867949024621,0.0759867949024621
"yeaS",-0.394792521093949,7.04883810206644,5.44060920301742,0.0257772062348255,0.0765652693299277,0.0765652693299277
"SL1344_1969",-0.56127454343782,5.45981416458035,5.43232923522831,0.0258821806389609,0.0767797295632868,0.0767797295632868
"SL1344_2243",1.30833139570251,3.92853998858953,5.43548261823803,0.0258843401302982,0.0767797295632868,0.0767797295632868
"lrp",-0.290261742811743,7.80552998309393,5.42965171226507,0.0259162262898936,0.0768118711152471,0.0768118711152471
"trkH",0.311132092400345,9.14176331384254,5.42855997781227,0.0259301220962299,0.0768118711152471,0.0768118711152471
"rtcR",-0.373085217480008,6.41899773550877,5.42238351399211,0.026008890528762,0.0769933217268941,0.0769933217268941
"treA",0.62998152183163,5.04944355127661,5.42094723229037,0.026027244807582,0.0769958063082977,0.0769958063082977
"fimB",-0.398234961228304,6.48940517467243,5.41766301935863,0.0260692669591905,0.0770682565922001,0.0770682565922001
"yjbD",-0.473094845883706,6.00008569551286,5.41345310201416,0.0261232419619609,0.0771759218177286,0.0771759218177286
"yfaX",1.00563883704756,3.44823472183045,6.05123585630863,0.0262629964514706,0.0774470460574748,0.0774470460574748
"pyrE",-0.627104366100043,5.32028301790758,5.40428166670145,0.026241250763209,0.0774470460574748,0.0774470460574748
"ytfE",0.564009855422917,5.02158053861349,5.40221927742606,0.0262678675322327,0.0774470460574748,0.0774470460574748
"elaC",-0.514391816787983,5.3317445396224,5.40055697228651,0.0262893423368096,0.0774584107993399,0.0774584107993399
"proB",-0.340347923105251,6.90840035425025,5.39260252647878,0.0263923688342057,0.077709881711432,0.077709881711432
"holC",-0.365586985434393,7.66021651131746,5.38567500907234,0.0264824534452216,0.0779229353046814,0.0779229353046814
"ycdY",-0.543839371724226,5.31885135339039,5.36911902821678,0.0266991075457301,0.0785078774388157,0.0785078774388157
"gshB",-0.388142458137161,7.07286782008826,5.3658229025603,0.0267424716073738,0.0785828243222026,0.0785828243222026
"SL1344_2558",0.555407436024506,5.50172526219941,5.36225204412416,0.0267895368327225,0.0786685396904798,0.0786685396904798
"SL1344_P1_0060",-0.399161315584336,6.4040316215969,5.35736047430204,0.0268541563202275,0.0788056549958079,0.0788056549958079
"secA",-0.399372407891333,8.68220520278986,5.35142793983855,0.0269327557202931,0.0789835851543753,0.0789835851543753
"pepN",0.284563760696639,7.46636302151447,5.34146370930582,0.0270653362061521,0.0793194786414966,0.0793194786414966
"prkB",0.486917415544708,6.6269624795793,5.33709208873065,0.0271237281233813,0.0793847595408683,0.0793847595408683
"rlgA",0.326910993145537,8.24570461426449,5.33723926774397,0.027121760011756,0.0793847595408683,0.0793847595408683
"traR",1.50411110699405,3.45652544904657,5.31796994568539,0.0273807647847051,0.0800837272079599,0.0800837272079599
"pps",-0.348906445130223,6.9975967119929,5.31093310298662,0.0274760212255314,0.0803089024650507,0.0803089024650507
"hisS",-0.356526323735359,8.10167697813893,5.30577508356718,0.0275460741906324,0.0804601608917077,0.0804601608917077
"gyrB",-0.281675852612191,9.07753352978454,5.29675726036091,0.027669017580655,0.0807656051026291,0.0807656051026291
"yejK",-0.304184681936511,7.30358828844711,5.27251443797254,0.0280025100213531,0.0816848268439735,0.0816848268439735
"SL1344_P2_0005",-0.418056584830262,6.31024469562989,5.25945986418951,0.0281839097298316,0.0821594609896151,0.0821594609896151
"pflB",-0.381699526349526,8.27857282732471,5.25632859118767,0.0282276109156697,0.0822323244435281,0.0822323244435281
"SL1344_P1_0058",-0.627334144611415,5.45047780841541,5.23468731151091,0.0285316759416638,0.0830630777745392,0.0830630777745392
"prc",-0.322945374425346,8.56233434026218,5.23280272279042,0.0285583237460832,0.0830856328178568,0.0830856328178568
"SL1344_1981",1.28345550642355,3.5649425037198,5.22616997869084,0.0286523262565519,0.0833039855977527,0.0833039855977527
"pgtA",0.52732195455733,5.37547578826372,5.22449162008088,0.0286761663440598,0.0833181938192245,0.0833181938192245
"crp",-0.387928591057238,7.78175850544136,5.22306557768854,0.0286964394621164,0.0833220263378227,0.0833220263378227
"rplV",-0.465569239470241,9.41533157363369,5.25956785149482,0.028746445135133,0.0834121272699965,0.0834121272699965
"SL1344_2583",-0.630149628450686,5.04054993898589,5.19941145432059,0.0290350094433521,0.0841938664333613,0.0841938664333613
"miaB",-0.301465275092209,8.51748799733072,5.18626543335763,0.0292250587092218,0.0846333057218306,0.0846333057218306
"cysB",-0.411857482127048,6.1717284853226,5.18666156591859,0.0292193120757398,0.0846333057218306,0.0846333057218306
"ytfM",-0.30905071874791,7.44358385811286,5.17505038282739,0.0293882674193418,0.0849976618960675,0.0849976618960675
"SL1344_P1_0012",1.53260692148421,3.04352549256784,5.17496276379261,0.0293895464244819,0.0849976618960675,0.0849976618960675
"SL1344_2576",1.43200048406691,3.20751106947696,5.16325325852001,0.0295610228341969,0.0854373809198747,0.0854373809198747
"proA",-0.3697652169416,7.21723468471935,5.1613611081854,0.0295888343885391,0.0854615742260303,0.0854615742260303
"rfaF",0.381839642595185,7.38165673661366,5.15891086508638,0.0296248915228079,0.0855095358727927,0.0855095358727927
"greB",-0.474545884765159,6.00101220002641,5.15375271649912,0.0297009546067416,0.0856203335440491,0.0856203335440491
"yihQ",0.67332734294743,5.27365785353709,5.15366626416385,0.0297022312681244,0.0856203335440491,0.0856203335440491
"uup",-0.298158689976621,7.7208372949219,5.14567364677699,0.0298205196842507,0.0858848148547427,0.0858848148547427
"RyfD",-0.813165667606588,10.2012423883191,5.39482063168702,0.029833055569425,0.0858848148547427,0.0858848148547427
"ybjY",0.364160908827208,6.82510657097173,5.1409191890454,0.0298911285623911,0.085995681387612,0.085995681387612
"ompC",-0.346658234647894,10.1787432728612,5.13270857474797,0.0300134960100722,0.0862912547156817,0.0862912547156817
"C1",1.04757189788067,3.86581085003986,5.1295046253572,0.0300613947966528,0.0863724781216248,0.0863724781216248
"aroK",-0.358801736974655,8.40984660122936,5.12215448213903,0.0301715950443598,0.086632483223387,0.086632483223387
"SL1344_2718",1.36519997553326,3.13465929997541,5.11275861279,0.0303131106453548,0.0869820067865403,0.0869820067865403
"bioA",-0.495608083308033,7.61534567799165,5.15212029678437,0.0305007214239296,0.0872924292835903,0.0872924292835903
"ttrA",0.754686581138669,4.75119250875982,5.10278724827381,0.0304640885992238,0.0872924292835903,0.0872924292835903
"oppB",0.601629194949338,5.14564969385592,5.10161710152339,0.0304818598304553,0.0872924292835903,0.0872924292835903
"typA",-0.253134493277929,10.1571614774619,5.10239036725229,0.0304701148328758,0.0872924292835903,0.0872924292835903
"minC",-0.369956574388433,7.69934131614091,5.08526219961743,0.030731435357954,0.0878383548982872,0.0878383548982872
"STnc1210",0.863719383442089,4.06850598578883,5.08615730491368,0.0307177183885088,0.0878383548982872,0.0878383548982872
